"","stfips","region","year","ymcaid","white","income_pc","hospitals_pc","beds_pc","mort_rate","child_pop","afdc_rate"
"911",34,1,1966,1970,1,3.523,0.017311417,4.3534513,178.09668,1669654,2.0731854
"912",34,1,1971,1970,1,5.113,0.016341683,4.2734184,147.84804,1687426,2.0731854
"913",34,1,1970,1970,1,4.813,0.016543379,4.3995657,164.11909,1703939,2.0731854
"914",34,1,1967,1970,1,3.756,0.017021053,4.3344035,170.12245,1686586.8,2.0731854
"915",35,5,1964,1966,0,2.127,0.051509771,4.6142454,524.20654,37101.223,7.4285316
"916",35,5,1963,1966,0,2.048,0.050736565,4.3716278,616.17035,36346.664,7.4285316
"917",35,5,1966,1966,0,2.372,0.049973328,4.4353876,513.63214,38610.336,7.4285316
"918",35,5,1960,1966,0,1.89,0.046265967,3.8663628,592.85931,34083,7.4285316
"919",35,5,1962,1966,0,2.002,0.046833225,4.3357158,503.11887,35592.109,7.4285316
"920",35,5,1971,1966,0,3.416,0.050316472,4.7620268,371.39227,41945,7.4285316
"921",35,5,1974,1966,0,4.551,0.041605327,4.2056789,300.99362,43383,7.4285316
"922",35,5,1961,1966,0,1.955,0.047074098,4.1728573,475.82764,34837.555,7.4285316
"923",35,5,1959,1966,0,1.904,0.044370405,3.8558962,551.66583,32764.1,7.4285316
"924",35,5,1969,1966,0,2.92,0.051242221,4.9313102,409.83484,40874,7.4285316
"925",35,5,1968,1966,0,2.695,0.050486881,4.5902672,380.70868,40119.445,7.4285316
"926",35,5,1967,1966,0,2.477,0.052768324,4.6994252,474.54349,39364.891,7.4285316
"927",35,5,1970,1966,0,3.189,0.049790587,4.7203426,363.07748,41408,7.4285316
"928",35,5,1972,1966,0,3.748,0.048242446,4.5218015,279.36935,42486,7.4285316
"929",35,5,1973,1966,0,4.119,0.044370111,4.3727198,333.88843,43185,7.4285316
"930",35,5,1965,1966,0,2.24,0.050225176,4.4141779,424.18521,37855.777,7.4285316
"931",35,5,1959,1966,1,1.904,0.044370405,3.8558962,324.7854,315571.31,2.7555656
"932",35,5,1963,1966,1,2.048,0.050736565,4.3716278,288.60666,317005,2.7555656
"933",35,5,1971,1966,1,3.416,0.050316472,4.7620268,194.73216,299517,2.7555656
"934",35,5,1967,1966,1,2.477,0.052768324,4.6994252,222.72517,304203.69,2.7555656
"935",35,5,1966,1966,1,2.372,0.049973328,4.4353876,229.79932,307404,2.7555656
"936",35,5,1970,1966,1,3.189,0.049790587,4.7203426,214.58339,298660,2.7555656
"937",35,5,1962,1966,1,2.002,0.046833225,4.3357158,292.70758,320205.31,2.7555656
"938",35,5,1964,1966,1,2.127,0.051509771,4.6142454,283.21384,313804.66,2.7555656
"939",35,5,1965,1966,1,2.24,0.050225176,4.4141779,255.51794,310604.34,2.7555656
"940",35,5,1974,1966,1,4.551,0.041605327,4.2056789,195.84138,292067,2.7555656
"941",35,5,1961,1966,1,1.955,0.047074098,4.1728573,296.68826,323405.69,2.7555656
"942",35,5,1960,1966,1,1.89,0.046265967,3.8663628,322.32703,326606,2.7555656
"943",35,5,1972,1966,1,3.748,0.048242446,4.5218015,189.01422,296947,2.7555656
"944",35,5,1968,1966,1,2.695,0.050486881,4.5902672,214.26611,301003.31,2.7555656
"945",35,5,1969,1966,1,2.92,0.051242221,4.9313102,221.72006,297803,2.7555656
"946",35,5,1973,1966,1,4.119,0.044370111,4.3727198,206.30164,294285,2.7555656
"947",36,1,1970,1966,0,4.868,0.021132119,5.5878029,338.21881,777578,11.48264
"948",36,1,1959,1966,0,2.726,0.025742907,6.1954193,472.59015,443387.31,11.48264
"949",36,1,1968,1966,0,4.361,0.021706259,5.7333388,342.33713,734145.38,11.48264
"950",36,1,1960,1966,0,2.822,0.024668843,5.8720779,442.99771,467444,11.48264
"951",36,1,1974,1966,0,6.474,0.020417321,5.7200594,262.40005,774251,11.48264
"952",36,1,1972,1966,0,5.528,0.020433865,5.685246,260.91959,787549,11.48264
"953",36,1,1963,1966,0,3.114,0.024530407,6.1456499,437.7616,567457,11.48264
"954",36,1,1967,1966,0,3.983,0.022005256,5.771368,369.98013,700807.63,11.48264
"955",36,1,1965,1966,0,3.475,0.022505024,5.77704,420.87054,634132.31,11.48264
"956",36,1,1966,1966,0,3.708,0.021914089,5.6773872,395.96594,667470,11.48264
"957",36,1,1971,1966,0,5.166,0.020528188,5.5647178,274.44656,787675,11.48264
"958",36,1,1969,1966,0,4.573,0.02119215,5.6523042,353.20117,767483,11.48264
"959",36,1,1964,1966,0,3.303,0.02327884,6.0278401,456.9938,600794.69,11.48264
"960",36,1,1961,1966,0,2.904,0.025094222,6.1227536,423.20728,500781.66,11.48264
"961",36,1,1973,1966,0,5.963,0.020445289,5.7451262,245.90498,779921,11.48264
"962",36,1,1961,1966,1,2.904,0.025094222,6.1227536,211.62482,4158831.5,1.6163086
"963",36,1,1970,1966,1,4.868,0.021132119,5.5878029,169.02832,4099197,1.6163086
"964",36,1,1963,1966,1,3.114,0.024530407,6.1456499,211.20352,4157240.8,1.6163086
"965",36,1,1965,1966,1,3.475,0.022505024,5.77704,196.16913,4155649.8,1.6163086
"966",36,1,1967,1966,1,3.983,0.022005256,5.771368,180.12596,4154058.8,1.6163086
"967",36,1,1959,1966,1,2.726,0.025742907,6.1954193,224.79129,4056169.5,1.6163086
"968",36,1,1968,1966,1,4.361,0.021706259,5.7333388,173.70479,4153263.5,1.6163086
"969",36,1,1966,1966,1,3.708,0.021914089,5.6773872,190.72638,4154854.3,1.6163086
"970",36,1,1964,1966,1,3.303,0.02327884,6.0278401,210.31627,4156445.3,1.6163086
"971",36,1,1974,1966,1,6.474,0.020417321,5.7200594,137.81262,3647165,1.6163086
"972",36,1,1971,1966,1,5.166,0.020528188,5.5647178,151.53694,4045926,1.6163086
"973",36,1,1973,1966,1,5.963,0.020445289,5.7451262,144.87999,3788608,1.6163086
"974",36,1,1962,1966,1,3.021,0.02510234,6.3843617,214.51236,4158036.3,1.6163086
"975",36,1,1960,1966,1,2.822,0.024668843,5.8720779,217.79947,4159627,1.6163086
"976",36,1,1972,1966,1,5.528,0.020433865,5.685246,142.72502,3937336,1.6163086
"977",37,4,1971,1970,0,3.5,0.028458124,4.3531313,341.61703,414289,8.9794121
"978",37,4,1967,1970,0,2.511,0.029519551,4.1207256,424.04892,429270.66,8.9794121
"979",37,4,1975,1970,0,5.048,0.026738765,4.6536293,285.82382,404227,8.9794121
"980",37,4,1966,1970,0,2.347,0.030856807,4.2670851,445.30878,435958,8.9794121
"981",37,4,1974,1970,0,4.734,0.027650198,4.6543889,287.69717,406162,8.9794121
"982",37,4,1978,1970,0,6.744,0.026658671,4.7205014,261.64972,395604,8.9794121
"983",37,4,1973,1970,0,4.353,0.027125467,4.3946972,330.48083,411094,8.9794121
"984",37,4,1976,1970,0,5.581,0.02646004,4.6641183,260.68878,400320,8.9794121
"985",37,4,1964,1970,0,1.998,0.031936169,4.2317524,516.0517,449332.69,8.9794121
"986",37,4,1977,1970,0,6.041,0.026550876,4.6909485,258.62021,398411,8.9794121
"987",37,4,1965,1970,0,2.129,0.031598669,4.2534513,492.84143,442645.31,8.9794121
"988",37,4,1963,1970,0,1.866,0.032705702,4.1226177,516.32501,456020,8.9794121
"989",37,4,1968,1970,0,2.74,0.029620178,4.2538204,405.7356,422583.34,8.9794121
"990",37,4,1972,1970,0,3.89,0.027567647,4.3116932,331.58795,412947,8.9794121
"991",37,4,1969,1970,0,3.046,0.029120397,4.2571626,397.53564,415896,8.9794121
"992",37,4,1971,1970,1,3.5,0.028458124,4.3531313,181.50694,1044281,0.87047565
"993",37,4,1970,1970,1,3.273,0.028195832,4.2328992,199.60167,1041061,0.87047565
"994",37,4,1966,1970,1,2.347,0.030856807,4.2670851,212.04552,1040235.7,0.87047565
"995",37,4,1973,1970,1,4.353,0.027125467,4.3946972,183.03496,1031751,0.87047565
"996",37,4,1969,1970,1,3.046,0.029120397,4.2571626,198.22971,1037841,0.87047565
"997",37,4,1968,1970,1,2.74,0.029620178,4.2538204,204.57098,1038639.3,0.87047565
"998",37,4,1967,1970,1,2.511,0.029519551,4.1207256,195.71849,1039437.5,0.87047565
"999",37,4,1972,1970,1,3.89,0.027567647,4.3116932,195.15376,1039707,0.87047565
"1000",37,4,1964,1970,1,1.998,0.031936169,4.2317524,223.4565,1041832.1,0.87047565
"1001",37,4,1978,1970,1,6.744,0.026658671,4.7205014,131.05031,957070,0.87047565
"1002",37,4,1976,1970,1,5.581,0.02646004,4.6641183,146.44365,988558,0.87047565
"1003",37,4,1975,1970,1,5.048,0.026738765,4.6536293,141.39125,1010039,0.87047565
"1004",37,4,1977,1970,1,6.041,0.026550876,4.6909485,127.25983,972480,0.87047565
"1005",37,4,1974,1970,1,4.734,0.027650198,4.6543889,165.60602,1021254,0.87047565
"1006",37,4,1963,1970,1,1.866,0.032705702,4.1226177,227.22679,1042630.3,0.87047565
"1007",38,2,1965,1966,0,2.499,0.096565597,6.3282652,463.1658,7172.5557,18.468922
"1008",38,2,1969,1966,0,3.099,0.097966544,6.893579,354.33105,8037,18.468922
"1009",38,2,1973,1966,0,6.207,0.09011858,6.9913044,335.88879,8641,18.468922
"1010",38,2,1971,1966,0,3.715,0.092531435,6.7819161,271.07156,8281,18.468922
"1011",38,2,1970,1966,0,3.257,0.09360636,7.0462995,189.80457,8155,18.468922
"1012",38,2,1959,1966,0,1.722,0.095062293,5.8146439,483.51254,5996.5,18.468922
"1013",38,2,1960,1966,0,1.869,0.094869763,5.8423963,617.74017,6092,18.468922
"1014",38,2,1963,1966,0,2.179,0.094282031,6.3216901,540.44202,6740.3335,18.468922
"1015",38,2,1961,1966,0,1.679,0.093617417,5.8153868,599.40698,6308.1108,18.468922
"1016",38,2,1962,1966,0,2.381,0.097133234,6.3104758,513.96539,6524.2222,18.468922
"1017",38,2,1972,1966,0,4.412,0.090322353,6.645824,222.47391,8462,18.468922
"1018",38,2,1966,1966,0,2.535,0.095296845,6.5092592,425.02829,7388.6665,18.468922
"1019",38,2,1974,1966,0,6.136,0.086714268,7.1704817,280.68332,8688,18.468922
"1020",38,2,1964,1966,0,2.146,0.093014203,6.2944956,467.94299,6956.4443,18.468922
"1021",38,2,1968,1966,0,2.754,0.0976125,6.7108593,258.61942,7820.8892,18.468922
"1022",38,2,1967,1966,0,2.623,0.097261027,6.7401891,254.41934,7604.7778,18.468922
"1023",38,2,1969,1966,1,3.099,0.097966544,6.893579,168.55522,179728,1.021643
"1024",38,2,1968,1966,1,2.754,0.0976125,6.7108593,151.25395,183268.56,1.021643
"1025",38,2,1965,1966,1,2.499,0.096565597,6.3282652,197.41713,193890.22,1.021643
"1026",38,2,1964,1966,1,2.146,0.093014203,6.2944956,224.76547,197430.78,1.021643
"1027",38,2,1967,1966,1,2.623,0.097261027,6.7401891,192.0027,186809.11,1.021643
"1028",38,2,1960,1966,1,1.869,0.094869763,5.8423963,236.01259,211593,1.021643
"1029",38,2,1970,1966,1,3.257,0.09360636,7.0462995,146.0585,177634,1.021643
"1030",38,2,1959,1966,1,1.722,0.095062293,5.8146439,234.16414,209137.59,1.021643
"1031",38,2,1966,1966,1,2.535,0.095296845,6.5092592,189.38232,190349.67,1.021643
"1032",38,2,1963,1966,1,2.179,0.094282031,6.3216901,239.83551,200971.34,1.021643
"1033",38,2,1961,1966,1,1.679,0.093617417,5.8153868,229.41602,208052.45,1.021643
"1034",38,2,1971,1966,1,3.715,0.092531435,6.7819161,144.10999,175540,1.021643
"1035",38,2,1974,1966,1,6.136,0.086714268,7.1704817,162.97842,161217,1.021643
"1036",38,2,1962,1966,1,2.381,0.097133234,6.3104758,218.68681,204511.89,1.021643
"1037",38,2,1973,1966,1,6.207,0.09011858,6.9913044,152.25435,165819,1.021643
"1038",39,2,1974,1966,0,5.724,0.020435179,4.9500504,265.05759,325294,10.086432
"1039",39,2,1968,1966,0,3.606,0.020456225,4.5170197,321.69043,334105.78,10.086432
"1040",39,2,1970,1966,0,4.088,0.020051001,4.6152906,316.18964,339246,10.086432
"1041",39,2,1963,1966,0,2.6,0.022382453,4.3427954,349.50006,303884.66,10.086432
"1042",39,2,1965,1966,0,2.942,0.021647986,4.4875979,333.08884,315973.13,10.086432
"1043",39,2,1962,1966,0,2.51,0.022811323,4.3914828,357.95786,297840.44,10.086432
"1044",39,2,1971,1966,0,4.322,0.020028139,4.7631569,319.14355,338350,10.086432
"1045",39,2,1966,1966,0,3.173,0.020951986,4.456274,316.06506,322017.34,10.086432
"1046",39,2,1964,1966,0,2.75,0.021566389,4.3675895,336.09253,309928.88,10.086432
"1047",39,2,1967,1966,0,3.301,0.020365495,4.3558145,310.07019,328061.56,10.086432
"1048",39,2,1969,1966,0,3.911,0.020262511,4.5324883,305.06805,340150,10.086432
"1049",39,2,1959,1966,0,2.306,0.022559337,4.2206945,423.93857,270936.31,10.086432
"1050",39,2,1973,1966,0,5.209,0.019503433,4.8025813,271.3486,330333,10.086432
"1051",39,2,1972,1966,0,4.688,0.01963331,4.7045503,320.16687,333688,10.086432
"1052",39,2,1960,1966,0,2.385,0.02256244,4.3192134,379.06534,285752,10.086432
"1053",39,2,1969,1966,1,3.911,0.020262511,4.5324883,180.53514,2802039,0.80904585
"1054",39,2,1960,1966,1,2.385,0.02256244,4.3192134,217.21039,2792784,0.80904585
"1055",39,2,1968,1966,1,3.606,0.020456225,4.5170197,179.14328,2801010.8,0.80904585
"1056",39,2,1971,1966,1,4.322,0.020028139,4.7631569,161.29726,2730725,0.80904585
"1057",39,2,1965,1966,1,2.942,0.021647986,4.4875979,192.43611,2797925.5,0.80904585
"1058",39,2,1973,1966,1,5.209,0.019503433,4.8025813,157.71681,2595495,0.80904585
"1059",39,2,1962,1966,1,2.51,0.022811323,4.3914828,203.15096,2794840.5,0.80904585
"1060",39,2,1970,1966,1,4.088,0.020051001,4.6152906,177.23341,2766382,0.80904585
"1061",39,2,1963,1966,1,2.6,0.022382453,4.3427954,207.7059,2795869,0.80904585
"1062",39,2,1964,1966,1,2.75,0.021566389,4.3675895,200.32509,2796897.5,0.80904585
"1063",39,2,1961,1966,1,2.399,0.022637175,4.3672414,215.15584,2793812.3,0.80904585
"1064",39,2,1974,1966,1,5.724,0.020435179,4.9500504,148.00055,2523093,0.80904585
"1065",39,2,1966,1966,1,3.173,0.020951986,4.456274,185.3486,2798954,0.80904585
"1066",39,2,1959,1966,1,2.306,0.022559337,4.2206945,231.85718,2705105.5,0.80904585
"1067",39,2,1972,1966,1,4.688,0.01963331,4.7045503,160.22156,2664505,0.80904585
"1068",39,2,1967,1966,1,3.301,0.020365495,4.3558145,177.0994,2799982.5,0.80904585
"1069",40,3,1963,1966,0,2.042,0.052225947,4.2436714,391.86951,87626.328,16.192783
"1070",40,3,1962,1966,0,1.984,0.051017702,4.1467695,383.78888,86477.555,16.192783
"1071",40,3,1965,1966,0,2.344,0.052936368,4.2595539,339.4877,89923.891,16.192783
"1072",40,3,1970,1966,0,3.475,0.050176475,4.9488006,311.17596,97205,16.192783
"1073",40,3,1960,1966,0,1.913,0.051110603,4.1786141,443.68054,84180,16.192783
"1074",40,3,1959,1966,0,1.854,0.049163561,3.8317389,447.93634,82483.602,16.192783
"1075",40,3,1973,1966,0,4.515,0.049732558,5.0745764,204.35959,103639,16.192783
"1076",40,3,1964,1966,0,2.181,0.051342204,4.1972251,385.25656,88775.109,16.192783
"1077",40,3,1969,1966,0,3.204,0.055868778,5.1153612,302.70407,94519,16.192783
"1078",40,3,1972,1966,0,4.016,0.049665567,5.0625014,267.85815,101592,16.192783
"1079",40,3,1961,1966,0,1.941,0.049787134,4.0885024,370.5683,85328.773,16.192783
"1080",40,3,1966,1966,0,2.497,0.055315837,4.382153,326.49097,91072.672,16.192783
"1081",40,3,1974,1966,0,4.976,0.049403679,5.0457625,226.49974,104793,16.192783
"1082",40,3,1968,1966,0,2.927,0.053955752,4.5430741,270.68576,93370.227,16.192783
"1083",40,3,1967,1966,0,2.684,0.054428257,4.5816498,317.38824,92221.445,16.192783
"1084",40,3,1960,1966,1,1.913,0.051110603,4.1786141,238.76501,613539,1.7003825
"1085",40,3,1974,1966,1,4.976,0.049403679,5.0457625,181.36736,579630,1.7003825
"1086",40,3,1961,1966,1,1.941,0.049787134,4.0885024,234.79492,611115.88,1.7003825
"1087",40,3,1965,1966,1,2.344,0.052936368,4.2595539,205.90288,601423.44,1.7003825
"1088",40,3,1967,1966,1,2.684,0.054428257,4.5816498,187.49525,596577.25,1.7003825
"1089",40,3,1972,1966,1,4.016,0.049665567,5.0625014,191.13754,590435,1.7003825
"1090",40,3,1966,1966,1,2.497,0.055315837,4.382153,202.17798,599000.38,1.7003825
"1091",40,3,1970,1966,1,3.475,0.050176475,4.9488006,204.89581,593334,1.7003825
"1092",40,3,1971,1966,1,3.71,0.050799906,5.0513444,180.11298,594937,1.7003825
"1093",40,3,1964,1966,1,2.181,0.051342204,4.1972251,219.38271,603846.56,1.7003825
"1094",40,3,1969,1966,1,3.204,0.055868778,5.1153612,208.70062,591731,1.7003825
"1095",40,3,1963,1966,1,2.042,0.052225947,4.2436714,230.74481,606269.63,1.7003825
"1096",40,3,1968,1966,1,2.927,0.053955752,4.5430741,191.10687,594154.13,1.7003825
"1097",40,3,1962,1966,1,1.984,0.051017702,4.1467695,237.12321,608692.75,1.7003825
"1098",40,3,1973,1966,1,4.515,0.049732558,5.0745764,171.52408,584523,1.7003825
"1099",40,3,1959,1966,1,1.854,0.049163561,3.8317389,227.14835,609401.63,1.7003825
"1100",41,5,1974,1967,0,5.701,0.035072215,4.2213793,207.39507,22734,11.045128
"1101",41,5,1969,1967,0,3.675,0.040362209,4.5555806,294.7565,17544,11.045128
"1102",41,5,1963,1967,0,2.524,0.042368688,4.5811815,240.55417,14932.667,11.045128
"1103",41,5,1975,1967,0,6.185,0.034844015,4.2569923,189.75281,23704,11.045128
"1104",41,5,1970,1967,0,3.927,0.038989116,4.5022922,223.20634,18642,11.045128
"1105",41,5,1962,1967,0,2.441,0.043653384,4.6299872,337.2121,14497.445,11.045128
"1106",41,5,1971,1967,0,4.197,0.037210304,4.4484921,202.46141,19742,11.045128
"1107",41,5,1961,1967,0,2.332,0.043317627,4.599999,334.00525,14062.222,11.045128
"1108",41,5,1965,1967,0,2.833,0.041482676,4.3040872,361.16016,15803.111,11.045128
"1109",41,5,1966,1967,0,3.009,0.041316379,4.4657397,256.42563,16238.334,11.045128
"1110",41,5,1967,1967,0,3.178,0.04165731,4.4488001,298.32739,16673.555,11.045128
"1111",41,5,1960,1967,0,2.268,0.042404339,4.6124611,373.51898,13627,11.045128
"1112",41,5,1964,1967,0,2.668,0.041127309,4.5493131,362.09521,15367.889,11.045128
"1113",41,5,1968,1967,0,3.421,0.039517622,4.4225159,310.1282,17108.777,11.045128
"1114",41,5,1972,1967,0,4.605,0.035985708,4.3346834,264.81763,20862,11.045128
"1115",41,5,1960,1967,1,2.268,0.042404339,4.6124611,236.1743,531662,1.6624918
"1116",41,5,1964,1967,1,2.668,0.041127309,4.5493131,207.4422,540430,1.6624918
"1117",41,5,1966,1967,1,3.009,0.041316379,4.4657397,206.58534,544814,1.6624918
"1118",41,5,1975,1967,1,6.185,0.034844015,4.2569923,151.61047,539748,1.6624918
"1119",41,5,1970,1967,1,3.927,0.038989116,4.5022922,172.40625,552766,1.6624918
"1120",41,5,1963,1967,1,2.524,0.042368688,4.5811815,213.86447,538238,1.6624918
"1121",41,5,1962,1967,1,2.441,0.043653384,4.6299872,216.97765,536046,1.6624918
"1122",41,5,1967,1967,1,3.178,0.04165731,4.4488001,185.73524,547006,1.6624918
"1123",41,5,1968,1967,1,3.421,0.039517622,4.4225159,192.59889,549198,1.6624918
"1124",41,5,1972,1967,1,4.605,0.035985708,4.3346834,169.59349,551143,1.6624918
"1125",41,5,1973,1967,1,5.109,0.035283845,4.3140082,154.17046,547326,1.6624918
"1126",41,5,1969,1967,1,3.675,0.040362209,4.5555806,176.34387,551390,1.6624918
"1127",41,5,1965,1967,1,2.833,0.041482676,4.3040872,206.91141,542622,1.6624918
"1128",41,5,1961,1967,1,2.332,0.043317627,4.599999,231.61665,533854,1.6624918
"1129",41,5,1971,1967,1,4.197,0.037210304,4.4484921,176.55818,554142,1.6624918
"1130",42,1,1959,1966,0,2.231,0.025451113,5.2017269,460.79089,281184.09,10.071328
"1131",42,1,1962,1966,0,2.434,0.024704024,5.3310761,401.15775,304852,10.071328
"1132",42,1,1969,1966,0,3.804,0.023914143,5.7508831,372.31567,346943,10.071328
"1133",42,1,1973,1966,0,5.155,0.022885432,5.550643,285.78369,325500,10.071328
"1134",42,1,1961,1966,0,2.328,0.024984047,5.3157959,416.33209,298839,10.071328
"1135",42,1,1963,1966,0,2.507,0.024513582,5.4366937,412.12692,310865,10.071328
"1136",42,1,1965,1966,0,2.827,0.02422394,5.5731502,405.57721,322891,10.071328
"1137",42,1,1972,1966,0,4.678,0.022932261,5.6284842,318.42453,333285,10.071328
"1138",42,1,1970,1966,0,4.069,0.021070629,5.3492322,382.5849,343647,10.071328
"1139",42,1,1966,1966,0,3.034,0.023865521,5.6436357,367.53662,328904,10.071328
"1140",42,1,1960,1966,0,2.293,0.024736367,5.2528563,417.6272,292826,10.071328
"1141",42,1,1964,1966,0,2.66,0.024498472,5.4939995,392.07144,316878,10.071328
"1142",42,1,1971,1966,0,4.289,0.02297117,5.6155677,317.73608,340360,10.071328
"1143",42,1,1974,1966,0,5.692,0.02334794,5.639328,311.92255,318441,10.071328
"1144",42,1,1968,1966,0,3.503,0.023670195,5.7321177,371.62411,340930,10.071328
"1145",42,1,1960,1966,1,2.293,0.024736367,5.2528563,217.42056,3002264,1.0398074
"1146",42,1,1962,1966,1,2.434,0.024704024,5.3310761,209.21753,2972553.8,1.0398074
"1147",42,1,1970,1966,1,4.069,0.021070629,5.3492322,182.48587,2831794,1.0398074
"1148",42,1,1961,1966,1,2.328,0.024984047,5.3157959,212.40608,2987408.8,1.0398074
"1149",42,1,1974,1966,1,5.692,0.02334794,5.639328,151.35983,2565434,1.0398074
"1150",42,1,1967,1966,1,3.243,0.023681652,5.7076216,184.3949,2898277.3,1.0398074
"1151",42,1,1971,1966,1,4.289,0.02297117,5.6155677,159.63866,2795021,1.0398074
"1152",42,1,1964,1966,1,2.66,0.024498472,5.4939995,202.34871,2942843.3,1.0398074
"1153",42,1,1965,1966,1,2.827,0.02422394,5.5731502,200.90987,2927987.8,1.0398074
"1154",42,1,1959,1966,1,2.231,0.025451113,5.2017269,229.34135,2947322.3,1.0398074
"1155",42,1,1963,1966,1,2.507,0.024513582,5.4366937,208.81419,2957698.3,1.0398074
"1156",42,1,1972,1966,1,4.678,0.022932261,5.6284842,149.43709,2728282,1.0398074
"1157",42,1,1973,1966,1,5.155,0.022885432,5.550643,153.9462,2646819,1.0398074
"1158",42,1,1968,1966,1,3.503,0.023670195,5.7321177,186.64305,2883422.3,1.0398074
"1159",42,1,1966,1966,1,3.034,0.023865521,5.6436357,189.30359,2913132.8,1.0398074
"1160",42,1,1969,1966,1,3.804,0.023914143,5.7508831,179.9901,2868567,1.0398074
"1161",44,1,1971,1966,0,4.285,0.019709788,6.1733131,309.36325,10784,19.185242
"1162",44,1,1962,1966,0,2.489,0.021649241,5.1832843,505.08255,8234.333,19.185242
"1163",44,1,1967,1966,0,3.388,0.021668915,6.6296048,472.24426,9472.667,19.185242
"1164",44,1,1959,1966,0,2.208,0.022281412,5.230268,399.33896,7406.1001,19.185242
"1165",44,1,1969,1966,0,3.847,0.022313792,6.4933133,357.66833,9968,19.185242
"1166",44,1,1968,1966,0,3.649,0.022530941,6.6562839,362.11664,9720.333,19.185242
"1167",44,1,1972,1966,0,4.613,0.019459557,5.810214,293.94952,11176,19.185242
"1168",44,1,1974,1966,0,5.385,0.019926189,5.9044447,249.82327,11256,19.185242
"1169",44,1,1970,1966,0,4.098,0.020996163,6.3996305,294.37643,10376,19.185242
"1170",44,1,1963,1966,0,2.586,0.022555558,5.1990561,588.23999,8482,19.185242
"1171",44,1,1973,1966,0,4.955,0.019427046,5.8710575,194.87206,11421,19.185242
"1172",44,1,1961,1966,0,2.358,0.021875327,5.238565,280.19702,7986.6665,19.185242
"1173",44,1,1965,1966,0,2.91,0.023208516,5.0992427,523.56482,8977.333,19.185242
"1174",44,1,1964,1966,0,2.728,0.022327166,5.0861282,413.07962,8729.667,19.185242
"1175",44,1,1966,1966,0,3.157,0.021883978,6.5717587,387.52985,9225,19.185242
"1176",44,1,1960,1966,0,2.262,0.022106184,5.3403888,398.15677,7739,19.185242
"1177",44,1,1961,1966,1,2.358,0.021875327,5.238565,213.45482,236786.56,2.0793984
"1178",44,1,1974,1966,1,5.385,0.019926189,5.9044447,142.18088,217689,2.0793984
"1179",44,1,1967,1966,1,3.388,0.021668915,6.6296048,168.51131,240971.89,2.0793984
"1180",44,1,1959,1966,1,2.208,0.022281412,5.230268,225.82489,230643.2,2.0793984
"1181",44,1,1965,1966,1,2.91,0.023208516,5.0992427,201.79526,239576.77,2.0793984
"1182",44,1,1966,1966,1,3.157,0.021883978,6.5717587,190.34161,240274.33,2.0793984
"1183",44,1,1973,1966,1,4.955,0.019427046,5.8710575,153.64471,229886,2.0793984
"1184",44,1,1968,1966,1,3.649,0.022530941,6.6562839,183.16054,241669.44,2.0793984
"1185",44,1,1960,1966,1,2.262,0.022106184,5.3403888,217.06339,236089,2.0793984
"1186",44,1,1969,1966,1,3.847,0.022313792,6.4933133,185.54814,242367,2.0793984
"1187",44,1,1964,1966,1,2.728,0.022327166,5.0861282,229.50365,238879.23,2.0793984
"1188",44,1,1963,1966,1,2.586,0.022555558,5.1990561,226.54265,238181.67,2.0793984
"1189",44,1,1970,1966,1,4.098,0.020996163,6.3996305,179.43141,240775,2.0793984
"1190",44,1,1972,1966,1,4.613,0.019459557,5.810214,167.08958,236251,2.0793984
"1191",44,1,1971,1966,1,4.285,0.019709788,6.1733131,167.91206,239183,2.0793984
"1192",44,1,1962,1966,1,2.489,0.021649241,5.1832843,232.44597,237484.11,2.0793984
"1193",45,4,1966,1968,0,2.157,0.02888469,3.5989521,451.87094,318888,3.5468411
"1194",45,4,1965,1968,0,1.941,0.0270781,3.5383399,460.51962,325872.69,3.5468411
"1195",45,4,1967,1968,0,2.321,0.028673653,3.9278922,400.50882,311903.34,3.5468411
"1196",45,4,1972,1968,0,3.594,0.029798102,4.5554309,337.0062,294190,3.5468411
"1197",45,4,1962,1968,0,1.59,0.028107466,3.1943309,432.22217,346826.66,3.5468411
"1198",45,4,1971,1968,0,3.265,0.029305505,4.310915,329.67099,296192,3.5468411
"1199",45,4,1976,1968,0,5.255,0.02651885,4.1396604,290.69806,288762,3.5468411
"1200",45,4,1974,1968,0,4.451,0.027434727,4.4152322,315.92264,291712,3.5468411
"1201",45,4,1961,1968,0,1.488,0.028738745,3.2249868,474.06027,353811.34,3.5468411
"1202",45,4,1973,1968,0,4.016,0.028464992,4.3461356,346.03772,293182,3.5468411
"1203",45,4,1968,1968,0,2.549,0.028861033,3.9887528,409.15408,304918.66,3.5468411
"1204",45,4,1963,1968,0,1.656,0.027485691,3.5075023,504.10046,339842,3.5468411
"1205",45,4,1970,1968,0,3.055,0.029562376,4.3199463,340.03436,297063,3.5468411
"1206",45,4,1975,1968,0,4.73,0.026895346,4.1422281,267.53574,291141,3.5468411
"1207",45,4,1964,1968,0,1.773,0.027280377,3.627476,466.14291,332857.31,3.5468411
"1208",45,4,1969,1968,0,2.821,0.029045714,4.1735554,368.8136,297934,3.5468411
"1209",45,4,1967,1968,1,2.321,0.028673653,3.9278922,199.17049,488803.88,0.35449556
"1210",45,4,1962,1968,1,1.59,0.028107466,3.1943309,238.73036,489181.13,0.35449556
