"rowname","wave","Prefecture","Hokkaido","Tohoku","Kanto","Chubu","Kinki","Chugokushikoku","Kyushu","Region","nallschool","nschool","nJA","nJB","nMA","nMB","JapaneseA","JapaneseB","MathA","MathB","Japanese","Math","nJ","nM"
"38",2021,"Ehime","0","0","0","0","0","1","0","Chugokushikoku","267","264",NA,NA,NA,NA,NA,NA,NA,NA,65,71.875,"10904","10904"
"39",2007,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","243","243","6736","6734","6736","6735",81.6666666666667,60,81.5789473684211,60.7142857142857,73.9285714285714,41.2575757575758,NA,NA
"39",2008,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","246","245","6763","6759","6763","6758",65,47.5,72.6315789473684,49.2307692307692,58,33.8,NA,NA
"39",2009,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","229","229","6464","6462","6462","6459",68.3333333333333,50,76.6666666666667,52.1428571428571,61.7857142857143,36.6125,NA,NA
"39",2010,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","225","113","3143","3145","3144","3146",82.6666666666667,78,75.2631578947368,48.3333333333333,80.8,33.0096774193548,NA,NA
"39",2011,"Kochi","0","0","0","0","0","1","0","Chugokushikoku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2012,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","209","102","3115","3115","3116","3114",82.3529411764706,53.6363636363636,74.7368421052632,57.6923076923077,71.0714285714286,37.6375,NA,NA
"39",2013,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","197","197","6196","6195","6196","6194",65.5555555555556,50,78.9473684210526,57.6923076923077,60,38.4375,NA,NA
"39",2014,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","194","194","5847","5844","5847","5844",74.6666666666667,55,79.4117647058823,57.6923076923077,66.8,38.5,NA,NA
"39",2015,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","193","193","5663","5657","5663","5656",73.5714285714286,66.6666666666667,76.875,44.6153846153846,70.8695652173913,32.3,NA,NA
"39",2016,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","191","191","5427","5425","5427","5425",77.3333333333333,58,80.625,47.6923076923077,69.6,34.2793103448276,NA,NA
"39",2017,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","194","193","5334","5333","5334","5332",75,57,82,46,68.25,66.7692307692308,NA,NA
"39",2018,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","193","192","5468","5463","5468","5459",70,55,65,53,64,60,NA,NA
"39",2019,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","192","193",NA,NA,NA,NA,NA,NA,NA,NA,64.2857142857143,68.5714285714286,"5193","5192"
"39",2020,"Kochi","0","0","0","0","0","1","0","Chugokushikoku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2021,"Kochi","0","0","0","0","0","1","0","Chugokushikoku","188","187",NA,NA,NA,NA,NA,NA,NA,NA,67.1428571428572,70.625,"4920","4919"
"40",2007,"Fukuoka","0","0","0","0","0","0","1","Kyushu","769","769","45683","45689","45683","45701",81.1111111111111,60,81.0526315789474,61.4285714285714,73.5714285714286,41.4606060606061,NA,NA
"40",2008,"Fukuoka","0","0","0","0","0","0","1","Kyushu","768","766","46122","46122","46123","46135",63.8888888888889,47.5,71.0526315789474,49.2307692307692,57.3333333333333,33.5,NA,NA
"40",2009,"Fukuoka","0","0","0","0","0","0","1","Kyushu","763","763","46269","46258","46270","46259",68.8888888888889,48,77.7777777777778,52.8571428571429,61.4285714285714,37.125,NA,NA
"40",2010,"Fukuoka","0","0","0","0","0","0","1","Kyushu","761","165","9967","9968","9967","9967",83.3333333333333,77,73.1578947368421,48.3333333333333,80.8,32.6096774193548,NA,NA
"40",2011,"Fukuoka","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2012,"Fukuoka","0","0","0","0","0","0","1","Kyushu","759","167","9806","9799","9804","9800",81.7647058823529,54.5454545454545,72.6315789473684,57.6923076923077,71.0714285714286,37.2375,NA,NA
"40",2013,"Fukuoka","0","0","0","0","0","0","1","Kyushu","755","754","45335","45328","45335","45334",63.3333333333333,49,77.3684210526316,58.4615384615385,58.2142857142857,38.45,NA,NA
"40",2014,"Fukuoka","0","0","0","0","0","0","1","Kyushu","747","747","44305","44311","44309","44319",72,54,77.6470588235294,57.6923076923077,64.8,38.2,NA,NA
"40",2015,"Fukuoka","0","0","0","0","0","0","1","Kyushu","747","745","43375","43365","43376","43370",70,65.5555555555556,74.375,43.8461538461538,68.2608695652174,31.5551724137931,NA,NA
"40",2016,"Fukuoka","0","0","0","0","0","0","1","Kyushu","741","740","42969","42956","42971","42962",72,58,77.5,46.9230769230769,66.4,33.4344827586207,NA,NA
"40",2017,"Fukuoka","0","0","0","0","0","0","1","Kyushu","740","738","41825","41824","41826","41825",76,58,79,46,69.25,65.0384615384615,NA,NA
"40",2018,"Fukuoka","0","0","0","0","0","0","1","Kyushu","731","730","43567","43564","43564","43567",71,55,63,51,64.6,58,NA,NA
"40",2019,"Fukuoka","0","0","0","0","0","0","1","Kyushu","727","725",NA,NA,NA,NA,NA,NA,NA,NA,65.7142857142857,66.4285714285714,"44458","44466"
"40",2020,"Fukuoka","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2021,"Fukuoka","0","0","0","0","0","0","1","Kyushu","724","723",NA,NA,NA,NA,NA,NA,NA,NA,65.7142857142857,70.625,"43473","43483"
"41",2007,"Saga","0","0","0","0","0","0","1","Kyushu","178","178","8667","8665","8667","8662",81.1111111111111,59,82.1052631578947,62.1428571428571,73.2142857142857,41.9636363636364,NA,NA
"41",2008,"Saga","0","0","0","0","0","0","1","Kyushu","178","178","8678","8679","8678","8678",65.5555555555556,47.5,72.6315789473684,49.2307692307692,58.3333333333333,33.8,NA,NA
"41",2009,"Saga","0","0","0","0","0","0","1","Kyushu","179","178","8643","8641","8644","8642",68.8888888888889,49,78.8888888888889,52.1428571428571,61.7857142857143,37.0125,NA,NA
"41",2010,"Saga","0","0","0","0","0","0","1","Kyushu","177","63","3000","2999","3000","2998",82.6666666666667,76,73.1578947368421,46.6666666666667,80,31.9645161290323,NA,NA
"41",2011,"Saga","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2012,"Saga","0","0","0","0","0","0","1","Kyushu","175","65","3025","3024","3025","3025",81.7647058823529,53.6363636363636,73.1578947368421,57.6923076923077,70.7142857142857,37.3375,NA,NA
"41",2013,"Saga","0","0","0","0","0","0","1","Kyushu","165","165","8221","8222","8221","8221",63.3333333333333,47,76.8421052631579,57.6923076923077,57.5,38.0375,NA,NA
"41",2014,"Saga","0","0","0","0","0","0","1","Kyushu","165","165","7925","7923","7925","7923",73.3333333333333,55,77.6470588235294,56.9230769230769,66,37.8666666666667,NA,NA
"41",2015,"Saga","0","0","0","0","0","0","1","Kyushu","164","164","7666","7666","7666","7663",70.7142857142857,64.4444444444444,74.375,43.8461538461538,68.2608695652174,31.5551724137931,NA,NA
"41",2016,"Saga","0","0","0","0","0","0","1","Kyushu","165","165","7474","7470","7472","7467",72.6666666666667,57,77.5,46.1538461538462,66.4,33.0896551724138,NA,NA
"41",2017,"Saga","0","0","0","0","0","0","1","Kyushu","161","161","7265","7261","7264","7260",75,56,80,44,67.875,64.7692307692308,NA,NA
"41",2018,"Saga","0","0","0","0","0","0","1","Kyushu","161","161","7423","7417","7422","7418",71,54,63,51,64.2,58,NA,NA
"41",2019,"Saga","0","0","0","0","0","0","1","Kyushu","165","165",NA,NA,NA,NA,NA,NA,NA,NA,64.2857142857143,65.7142857142857,"7514","7522"
"41",2020,"Saga","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2021,"Saga","0","0","0","0","0","0","1","Kyushu","163","162",NA,NA,NA,NA,NA,NA,NA,NA,64.2857142857143,68.75,"7179","7186"
"42",2007,"Nagasaki","0","0","0","0","0","0","1","Kyushu","381","381","14142","14139","14142","14144",80.5555555555556,59,83.1578947368421,62.1428571428571,72.8571428571428,42.1636363636364,NA,NA
"42",2008,"Nagasaki","0","0","0","0","0","0","1","Kyushu","383","383","14255","14253","14256","14250",62.7777777777778,47.5,71.0526315789474,49.2307692307692,56.6666666666667,33.5,NA,NA
"42",2009,"Nagasaki","0","0","0","0","0","0","1","Kyushu","378","376","13702","13702","13704","13707",68.8888888888889,49,78.3333333333333,53.5714285714286,61.7857142857143,37.5375,NA,NA
"42",2010,"Nagasaki","0","0","0","0","0","0","1","Kyushu","367","134","4771","4773","4771","4772",82.6666666666667,77,73.6842105263158,47.5,80.4,32.3870967741936,NA,NA
"42",2011,"Nagasaki","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2012,"Nagasaki","0","0","0","0","0","0","1","Kyushu","362","131","4727","4728","4728","4729",80.5882352941176,54.5454545454545,72.1052631578947,56.9230769230769,70.3571428571428,36.825,NA,NA
"42",2013,"Nagasaki","0","0","0","0","0","0","1","Kyushu","357","356","12855","12854","12855","12855",60.5555555555556,47,76.3157894736842,56.9230769230769,55.7142857142857,37.625,NA,NA
"42",2014,"Nagasaki","0","0","0","0","0","0","1","Kyushu","348","348","12264","12260","12264","12261",72,53,78.2352941176471,56.9230769230769,64.4,37.9666666666667,NA,NA
"42",2015,"Nagasaki","0","0","0","0","0","0","1","Kyushu","344","344","12023","12020","12022","12021",69.2857142857143,64.4444444444444,73.75,43.0769230769231,67.3913043478261,31.1103448275862,NA,NA
"42",2016,"Nagasaki","0","0","0","0","0","0","1","Kyushu","331","331","11676","11675","11676","11674",72.6666666666667,57,78.125,46.9230769230769,66.4,33.5344827586207,NA,NA
"42",2017,"Nagasaki","0","0","0","0","0","0","1","Kyushu","324","324","11314","11312","11314","11312",73,56,78,43,66.625,63.1923076923077,NA,NA
"42",2018,"Nagasaki","0","0","0","0","0","0","1","Kyushu","322","321","11461","11461","11461","11459",69,54,62,50,63,57,NA,NA
"42",2019,"Nagasaki","0","0","0","0","0","0","1","Kyushu","314","314",NA,NA,NA,NA,NA,NA,NA,NA,61.4285714285714,65,"11348","11349"
"42",2020,"Nagasaki","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2021,"Nagasaki","0","0","0","0","0","0","1","Kyushu","315","313",NA,NA,NA,NA,NA,NA,NA,NA,63.5714285714286,68.75,"10933","10935"
"43",2007,"Kumamoto","0","0","0","0","0","0","1","Kyushu","428","428","17643","17646","17644","17647",82.7777777777778,62,83.6842105263158,63.5714285714286,75.3571428571429,42.869696969697,NA,NA
"43",2008,"Kumamoto","0","0","0","0","0","0","1","Kyushu","421","421","17664","17665","17665","17667",66.6666666666667,50,74.2105263157895,51.5384615384615,60,35.0375,NA,NA
"43",2009,"Kumamoto","0","0","0","0","0","0","1","Kyushu","416","416","17289","17288","17288","17283",71.1111111111111,51,80.5555555555556,54.2857142857143,63.9285714285714,38.25,NA,NA
"43",2010,"Kumamoto","0","0","0","0","0","0","1","Kyushu","408","107","4632","4630","4631","4627",83.3333333333333,78,75.2631578947368,49.1666666666667,81.2,33.3322580645161,NA,NA
"43",2011,"Kumamoto","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2012,"Kumamoto","0","0","0","0","0","0","1","Kyushu","390","99","4129","4129","4129","4127",81.7647058823529,55.4545454545455,73.6842105263158,59.2307692307692,71.4285714285714,38.0625,NA,NA
"43",2013,"Kumamoto","0","0","0","0","0","0","1","Kyushu","375","374","16402","16399","16402","16397",63.8888888888889,48,78.4210526315789,58.4615384615385,58.2142857142857,38.65,NA,NA
"43",2014,"Kumamoto","0","0","0","0","0","0","1","Kyushu","365","364","16232","16228","16232","16230",71.3333333333333,55,79.4117647058823,58.4615384615385,64.8,38.8333333333333,NA,NA
"43",2015,"Kumamoto","0","0","0","0","0","0","1","Kyushu","362","362","15700","15696","15700","15696",70,64.4444444444444,75.625,45.3846153846154,67.8260869565217,32.4448275862069,NA,NA
"43",2016,"Kumamoto","0","0","0","0","0","0","1","Kyushu","360","Å|","Å|","Å|","Å|","Å|",NA,NA,NA,NA,NA,NA,NA,NA
"43",2017,"Kumamoto","0","0","0","0","0","0","1","Kyushu","354","354","15075","15072","15075","15071",76,57,80,46,68.875,65.6153846153846,NA,NA
"43",2018,"Kumamoto","0","0","0","0","0","0","1","Kyushu","345","343","15422","15418","15422","15421",71,56,64,51,65,58.5833333333333,NA,NA
"43",2019,"Kumamoto","0","0","0","0","0","0","1","Kyushu","341","340",NA,NA,NA,NA,NA,NA,NA,NA,65,65.7142857142857,"15866","15864"
"43",2020,"Kumamoto","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2021,"Kumamoto","0","0","0","0","0","0","1","Kyushu","333","332",NA,NA,NA,NA,NA,NA,NA,NA,65.7142857142857,70.625,"15362","15365"
"44",2007,"Oita","0","0","0","0","0","0","1","Kyushu","325","325","10802","10801","10802","10800",80,59,81.5789473684211,60.7142857142857,72.5,41.2575757575758,NA,NA
"44",2008,"Oita","0","0","0","0","0","0","1","Kyushu","316","316","11024","11023","11025","11021",62.2222222222222,48.3333333333333,72.1052631578947,50,56.6666666666667,34.0125,NA,NA
"44",2009,"Oita","0","0","0","0","0","0","1","Kyushu","307","307","10860","10859","10859","10857",69.4444444444444,48,78.8888888888889,52.1428571428571,61.7857142857143,37.0125,NA,NA
"44",2010,"Oita","0","0","0","0","0","0","1","Kyushu","300","127","4329","4326","4329","4326",82,76,73.1578947368421,48.3333333333333,79.6,32.6096774193548,NA,NA
"44",2011,"Oita","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2012,"Oita","0","0","0","0","0","0","1","Kyushu","286","120","4293","4292","4292","4292",80.5882352941176,53.6363636363636,74.7368421052632,56.9230769230769,70,37.325,NA,NA
"44",2013,"Oita","0","0","0","0","0","0","1","Kyushu","284","282","10268","10267","10268","10263",62.2222222222222,49,78.4210526315789,57.6923076923077,57.5,38.3375,NA,NA
"44",2014,"Oita","0","0","0","0","0","0","1","Kyushu","276","276","9871","9867","9870","9870",73.3333333333333,57,80,58.4615384615385,66.8,38.9333333333333,NA,NA
"44",2015,"Oita","0","0","0","0","0","0","1","Kyushu","276","276","9803","9803","9803","9804",71.4285714285714,66.6666666666667,76.875,44.6153846153846,69.5652173913043,32.3,NA,NA
"44",2016,"Oita","0","0","0","0","0","0","1","Kyushu","267","244","9173","9170","9172","9168",72.6666666666667,58,78.125,46.9230769230769,66.8,33.5344827586207,NA,NA
"44",2017,"Oita","0","0","0","0","0","0","1","Kyushu","256","257","9286","9283","9286","9284",76,58,81,46,69.25,66.1923076923077,NA,NA
"44",2018,"Oita","0","0","0","0","0","0","1","Kyushu","252","251","9602","9599","9602","9600",72,56,65,52,65.6,59.5833333333333,NA,NA
"44",2019,"Oita","0","0","0","0","0","0","1","Kyushu","255","255",NA,NA,NA,NA,NA,NA,NA,NA,67.1428571428572,67.1428571428572,"9522","9524"
"44",2020,"Oita","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2021,"Oita","0","0","0","0","0","0","1","Kyushu","250","244",NA,NA,NA,NA,NA,NA,NA,NA,65.7142857142857,70,"9081","9084"
"45",2007,"Miyazaki","0","0","0","0","0","0","1","Kyushu","269","269","11397","11395","11397","11392",82.2222222222222,60,83.6842105263158,63.5714285714286,74.2857142857143,42.869696969697,NA,NA
"45",2008,"Miyazaki","0","0","0","0","0","0","1","Kyushu","257","257","11433","11433","11433","11434",66.6666666666667,49.1666666666667,74.2105263157895,49.2307692307692,59.6666666666667,34.1,NA,NA
"45",2009,"Miyazaki","0","0","0","0","0","0","1","Kyushu","258","255","11204","11203","11204","11205",71.6666666666667,49,80,50.7142857142857,63.5714285714286,36.5875,NA,NA
"45",2010,"Miyazaki","0","0","0","0","0","0","1","Kyushu","250","106","4511","4510","4511","4512",84,77,74.2105263157895,47.5,81.2,32.4870967741935,NA,NA
"45",2011,"Miyazaki","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2012,"Miyazaki","0","0","0","0","0","0","1","Kyushu","242","105","4663","4660","4663","4663",82.3529411764706,54.5454545454545,74.2105263157895,56.9230769230769,71.4285714285714,37.225,NA,NA
"45",2013,"Miyazaki","0","0","0","0","0","0","1","Kyushu","241","241","10509","10507","10508","10506",64.4444444444444,48,76.8421052631579,56.9230769230769,58.5714285714286,37.725,NA,NA
"45",2014,"Miyazaki","0","0","0","0","0","0","1","Kyushu","236","234","10215","10216","10215","10213",74,54,77.6470588235294,56.1538461538462,66,37.5333333333333,NA,NA
"45",2015,"Miyazaki","0","0","0","0","0","0","1","Kyushu","240","240","9944","9942","9943","9943",72.1428571428571,64.4444444444444,73.75,43.8461538461538,69.1304347826087,31.4551724137931,NA,NA
"45",2016,"Miyazaki","0","0","0","0","0","0","1","Kyushu","232","230","9766","9766","9766","9768",74.6666666666667,56,76.875,45.3846153846154,67.2,32.6448275862069,NA,NA
"45",2017,"Miyazaki","0","0","0","0","0","0","1","Kyushu","235","234","9382","9380","9382","9379",76,55,79,44,68.125,64.1923076923077,NA,NA
"45",2018,"Miyazaki","0","0","0","0","0","0","1","Kyushu","235","235","9699","9695","9698","9695",71,54,62,50,64.2,57,NA,NA
"45",2019,"Miyazaki","0","0","0","0","0","0","1","Kyushu","236","235",NA,NA,NA,NA,NA,NA,NA,NA,64.2857142857143,64.2857142857143,"10096","10093"
"45",2020,"Miyazaki","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2021,"Miyazaki","0","0","0","0","0","0","1","Kyushu","226","225",NA,NA,NA,NA,NA,NA,NA,NA,65.7142857142857,69.375,"9697","9694"
"46",2007,"Kagoshima","0","0","0","0","0","0","1","Kyushu","572","572","16307","16304","16307","16301",82.2222222222222,62,81.5789473684211,61.4285714285714,75,41.5606060606061,NA,NA
"46",2008,"Kagoshima","0","0","0","0","0","0","1","Kyushu","571","569","16325","16318","16326","16320",66.1111111111111,50,72.6315789473684,49.2307692307692,59.6666666666667,33.8,NA,NA
"46",2009,"Kagoshima","0","0","0","0","0","0","1","Kyushu","568","565","15854","15848","15853","15850",71.1111111111111,49,78.8888888888889,52.1428571428571,63.2142857142857,37.0125,NA,NA
"46",2010,"Kagoshima","0","0","0","0","0","0","1","Kyushu","556","172","4608","4609","4608","4609",84.6666666666667,78,73.6842105263158,46.6666666666667,82,32.0645161290323,NA,NA
"46",2011,"Kagoshima","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2012,"Kagoshima","0","0","0","0","0","0","1","Kyushu","538","166","4847","4846","4847","4846",81.1764705882353,54.5454545454545,74.2105263157895,58.4615384615385,70.7142857142857,37.85,NA,NA
"46",2013,"Kagoshima","0","0","0","0","0","0","1","Kyushu","520","518","15181","15182","15182","15176",64.4444444444444,48,78.9473684210526,56.9230769230769,58.5714285714286,38.125,NA,NA
"46",2014,"Kagoshima","0","0","0","0","0","0","1","Kyushu","522","522","14828","14824","14827","14823",72.6666666666667,55,78.8235294117647,55.3846153846154,65.6,37.4,NA,NA
"46",2015,"Kagoshima","0","0","0","0","0","0","1","Kyushu","510","510","14599","14600","14598","14600",68.5714285714286,65.5555555555556,76.25,42.3076923076923,67.3913043478261,31.1655172413793,NA,NA
"46",2016,"Kagoshima","0","0","0","0","0","0","1","Kyushu","506","506","14179","14182","14179","14182",72,57,78.75,45.3846153846154,66,32.9448275862069,NA,NA
"46",2017,"Kagoshima","0","0","0","0","0","0","1","Kyushu","502","501","13986","13982","13983","13974",75,55,79,45,67.5,64.6153846153846,NA,NA
"46",2018,"Kagoshima","0","0","0","0","0","0","1","Kyushu","502","500","14276","14276","14275","14273",70,53,64,49,63.2,57.75,NA,NA
"46",2019,"Kagoshima","0","0","0","0","0","0","1","Kyushu","494","490",NA,NA,NA,NA,NA,NA,NA,NA,65.7142857142857,65.7142857142857,"14256","14262"
"46",2020,"Kagoshima","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2021,"Kagoshima","0","0","0","0","0","0","1","Kyushu","486","483",NA,NA,NA,NA,NA,NA,NA,NA,67.1428571428572,71.25,"13892","13899"
"47",2007,"Okinawa","0","0","0","0","0","0","1","Kyushu","271","271","16093","16090","16093","16087",76.6666666666667,53,76.3157894736842,54.2857142857143,68.2142857142857,37.530303030303,NA,NA
"47",2008,"Okinawa","0","0","0","0","0","0","1","Kyushu","272","272","16503","16502","16503","16496",57.7777777777778,45,66.3157894736842,45.3846153846154,52.6666666666667,31.0375,NA,NA
"47",2009,"Okinawa","0","0","0","0","0","0","1","Kyushu","263","263","15862","15858","15862","15856",64.4444444444444,46,77.2222222222222,49.2857142857143,57.8571428571429,35.4625,NA,NA
"47",2010,"Okinawa","0","0","0","0","0","0","1","Kyushu","268","112","6933","6931","6933","6930",80,74,68.9473684210526,44.1666666666667,77.6,30.1967741935484,NA,NA
"47",2011,"Okinawa","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2012,"Okinawa","0","0","0","0","0","0","1","Kyushu","267","108","6844","6842","6845","6844",77.0588235294118,51.8181818181818,66.3157894736842,53.0769230769231,67.1428571428572,34.1625,NA,NA
"47",2013,"Okinawa","0","0","0","0","0","0","1","Kyushu","263","262","15918","15916","15918","15916",58.3333333333333,45,73.1578947368421,54.6153846153846,53.5714285714286,36.0875,NA,NA
"47",2014,"Okinawa","0","0","0","0","0","0","1","Kyushu","261","260","15322","15317","15322","15316",72,54,81.1764705882353,56.9230769230769,64.8,38.4666666666667,NA,NA
"47",2015,"Okinawa","0","0","0","0","0","0","1","Kyushu","268","267","15173","15164","15171","15167",69.2857142857143,67.7777777777778,77.5,44.6153846153846,68.695652173913,32.4,NA,NA
"47",2016,"Okinawa","0","0","0","0","0","0","1","Kyushu","260","259","15049","15043","15049","15042",73.3333333333333,58,80.625,47.6923076923077,67.2,34.2793103448276,NA,NA
"47",2017,"Okinawa","0","0","0","0","0","0","1","Kyushu","260","258","14571","14564","14570","14557",73,57,81,46,67,66.1923076923077,NA,NA
"47",2018,"Okinawa","0","0","0","0","0","0","1","Kyushu","261","260","15162","15157","15163","15158",68,56,66,52,63.2,60.1666666666667,NA,NA
"47",2019,"Okinawa","0","0","0","0","0","0","1","Kyushu","262","262",NA,NA,NA,NA,NA,NA,NA,NA,67.8571428571429,67.8571428571429,"15358","15350"
"47",2020,"Okinawa","0","0","0","0","0","0","1","Kyushu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2021,"Okinawa","0","0","0","0","0","0","1","Kyushu","255","253",NA,NA,NA,NA,NA,NA,NA,NA,65,68.75,"14917","14915"
"48",2007,"AverageAll","0","0","0","0","0","0","0","","22194","22072","1139482","1139322","1139492","1139423",81.6666666666667,63,82.1052631578947,63.5714285714286,75,42.569696969697,NA,NA
"48",2008,"AverageAll","0","0","0","0","0","0","0","","21981","21849","1160464","1160284","1160515","1160354",65.5555555555556,50.8333333333333,72.1052631578947,51.5384615384615,59.6666666666667,34.6375,NA,NA
"48",2009,"AverageAll","0","0","0","0","0","0","0","","21800","21643","1150061","1149850","1150097","1149876",70,51,78.8888888888889,55,63.2142857142857,38.2625,NA,NA
"48",2010,"AverageAll","0","0","0","0","0","0","0","","21575","5449","270544","270533","270555","270544",83.3333333333333,78,74.2105263157895,49.1666666666667,81.2,33.1322580645161,NA,NA
"48",2011,"AverageAll","0","0","0","0","0","0","0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2012,"AverageAll","0","0","0","0","0","0","0","","21068","5224","262080","262037","262086","262053",81.7647058823529,55.4545454545455,73.6842105263158,59.2307692307692,71.4285714285714,38.0625,NA,NA
"48",2013,"AverageAll","0","0","0","0","0","0","0","","20746","20590","1121137","1120968","1121164","1121003",62.7777777777778,50,77.3684210526316,58.4615384615385,58.2142857142857,38.45,NA,NA
"48",2014,"AverageAll","0","0","0","0","0","0","0","","20510","20352","1093806","1093582","1093799","1093581",73.3333333333333,56,78.2352941176471,58.4615384615385,66.4,38.6333333333333,NA,NA
"48",2015,"AverageAll","0","0","0","0","0","0","0","","20327","20191","1074670","1074500","1074707","1074467",70,65.5555555555556,75.625,45.3846153846154,68.2608695652174,32.4448275862069,NA,NA
"48",2016,"AverageAll","0","0","0","0","0","0","0","","20049","19522","1034949","1034679","1034954","1034684",73.3333333333333,58,77.5,47.6923076923077,67.2,33.7793103448276,NA,NA
"48",2017,"AverageAll","0","0","0","0","0","0","0","","19876","19645","1012542","1012360","1012581","1012313",74.9,57.6,78.8,46.2,68.4125,65.0076923076923,NA,NA
"48",2018,"AverageAll","0","0","0","0","0","0","0","","19733","19583","1043413","1043185","1043401","1043230",70.9,54.8,63.7,51.7,64.46,58.7,NA,NA
"48",2019,"AverageAll","0","0","0","0","0","0","0","","19600","19455",NA,NA,NA,NA,NA,NA,NA,NA,64.2857142857143,66.4285714285714,"1040502","1040479"
"48",2020,"AverageAll","0","0","0","0","0","0","0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2021,"AverageAll","0","0","0","0","0","0","0","","19280","19038",NA,NA,NA,NA,NA,NA,NA,NA,65,70.625,"1005469","1005600"
"49",2007,"AveragePublic","0","0","0","0","0","0","0","","21939","21889","1125575","1125422","1125585","1125522",81.6666666666667,62,82.1052631578947,63.5714285714286,74.6428571428571,42.569696969697,NA,NA
"49",2008,"AveragePublic","0","0","0","0","0","0","0","","21718","21685","1147582","1147406","1147633","1147475",65.5555555555556,50.8333333333333,72.1052631578947,51.5384615384615,59.6666666666667,34.6375,NA,NA
"49",2009,"AveragePublic","0","0","0","0","0","0","0","","21527","21482","1137808","1137598","1137844","1137624",70,51,78.8888888888889,55,63.2142857142857,38.2625,NA,NA
"49",2010,"AveragePublic","0","0","0","0","0","0","0","","21300","5372","264182","264170","264193","264181",83.3333333333333,78,74.2105263157895,49.1666666666667,81.2,33.1322580645161,NA,NA
"49",2011,"AveragePublic","0","0","0","0","0","0","0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2012,"AveragePublic","0","0","0","0","0","0","0","","20783","5140","255180","255139","255186","255151",81.7647058823529,55.4545454545455,73.1578947368421,59.2307692307692,71.4285714285714,37.9625,NA,NA
"49",2013,"AveragePublic","0","0","0","0","0","0","0","","20458","20418","1108245","1108075","1108272","1108107",62.7777777777778,49,77.3684210526316,58.4615384615385,57.8571428571429,38.45,NA,NA
"49",2014,"AveragePublic","0","0","0","0","0","0","0","","20217","20177","1080663","1080444","1080657","1080442",72.6666666666667,55,78.2352941176471,58.4615384615385,65.6,38.6333333333333,NA,NA
"49",2015,"AveragePublic","0","0","0","0","0","0","0","","20033","20005","1061264","1061093","1061301","1061063",70,65.5555555555556,75,45.3846153846154,68.2608695652174,32.3448275862069,NA,NA
