stfips,region,year,ymcaid,exp,ch_pop,crate0,chrate0,hc,rmvp_ch_dent,rmvp_ch_pdrug,rmvp_ch_md,rmvp_ch_hosp,rmvp_ch,emvp_ch_dent,emvp_ch_pdrug,emvp_ch_md,emvp_ch_hosp,emvp_ch,pcmvp_ch_dent,pcmvp_ch_pdrug,pcmvp_ch_md,pcmvp_ch_hosp,pcmvp_ch,prmvp_ch_dent,prmvp_ch_pdrug,prmvp_ch_md,prmvp_ch_hosp,prmvp_ch,hpc,bpc,pcinc
31,2,1963,1966,-3,545914.337890625,1.2792611,2.6497724,0,.0015138211281389,.0044347710759169,.0009977012855321,.0011875822425372,.002973942133062,205486.7734375,211555.75,122452.7109375,336004.25,703865.328125,.37640846,.38752553,.22430755,.61548895,1.2893329,248.6479,87.383438,224.82436,518.27063,433.54337,.07331644,5.2815771,2.367
31,2,1964,1966,-2,549183.107421875,1.2792611,2.6497724,0,.0019051556685908,.0043830565054415,.0036961897214423,.0014902930711204,.0058395598268863,330570,211555.75,437294.0625,536220.84375,1588607.5625,.60193038,.38521898,.79626274,.97639722,2.8926737,315.94815,87.888206,215.42801,655.17126,495.35818,.071573138,5.2964125,2.417
31,2,1965,1966,-1,552451.892578125,1.2792611,2.6497724,0,.0017555477821353,.0052449987988447,.0050643809996095,.0013031753083299,.0084957217179794,375321.15625,237443.796875,579399.234375,645480.09375,2012691.4375,.67937344,.42979994,1.0487777,1.1683915,3.6431975,386.9866,81.944717,207.08902,896.57275,428.82733,.073995873,5.3505239,2.681
31,2,1966,1966,0,555720.646484375,1.2792611,2.6497724,0,.0034340294190607,.0084396123344318,.0109468180183943,.0035597678383696,.0143440423227461,546727.78125,325844.46875,960102.25,1109612,3251500,.98381764,.58634579,1.7276707,1.9967083,5.8509612,286.49075,69.475441,157.82401,560.90967,407.90186,.075018965,5.7599421,2.918
31,2,1967,1966,1,558989.4619140625,1.2792611,2.6497724,0,.0050708241335835,.0133863386331452,.0106341503500215,.0028651202439806,.0213239993322618,642371.28125,642367,870162.84375,1620200.9375,4146418.625,1.1491653,1.1491576,1.5566713,2.8984463,7.4177046,226.62299,85.845551,146.38417,1011.6317,347.85709,.073977396,6.1291642,3.019
31,2,1968,1966,2,562258.2158203125,1.2792611,2.6497724,0,.0065806066944657,.018141131011663,.0094262749008691,.0021342507599005,.0275674049870919,607049.1875,948153,589704.9375,1844273.25,4411224,1.0796627,1.6863302,1.0488151,3.280118,7.8455482,164.06734,92.956177,111.26508,1536.8943,284.59509,.073627427,6.5494323,3.196
31,2,1969,1966,3,565527,1.2792611,2.6497724,0,.0049609365094704,.016338800416011,.0119058747272542,.002788144490777,.0226763170061717,509836.75,212323.25,804807.875,1804624.875,9752861,.90152502,.37544316,1.4231113,3.1910498,17.245615,181.72476,22.978624,119.53017,1144.5066,760.51215,.071245179,6.9793129,3.571
31,2,1970,1966,4,565495,1.2792611,2.6497724,0,.0098904500535395,.0214042567433107,.025483869198192,.0050681258707199,.0429146120819837,2039347,849293,3219231.5,7218499.5,15417685,3.6063042,1.5018576,5.6927676,12.764922,27.264051,364.62488,70.166306,223.38708,2518.667,635.30927,.071857221,8.2622375,3.793
31,2,1971,1966,5,565490,1.2792611,2.6497724,0,.012492117795731,.0271655736273898,.0319610948471457,.0079165974708643,.0501665129588971,2355302.625,1145344.8125,4126128.875,7623242,19386036,4.1650648,2.0254023,7.296555,13.480772,34.281837,333.41544,74.557693,228.29491,1702.8492,683.36096,.071123518,8.0323048,4.119
31,2,1972,1966,6,562561,1.2792611,2.6497724,0,.013954182732155,.0316101517755819,.0350978656945348,.0086017821859393,.0539628017670396,2415939,1318757.625,4300581,8162898.25,20366696,4.2945371,2.3442037,7.6446486,14.510245,36.203533,307.75983,74.159836,217.80949,1686.8883,670.89795,.067836531,7.3744235,4.525
31,2,1973,1966,7,557244,1.2792611,2.6497724,0,.0140962973262333,.0344131180778601,.0376443085658492,.0080171977845395,.0553824083677861,2307406.125,1354305,4202886.75,8047642.25,19769838,4.1407466,2.4303627,7.5422735,14.441864,35.477882,293.7471,70.623146,200.35628,1801.3606,640.59845,.066727765,7.079031,5.259
31,2,1974,1966,7,551310,1.2792611,2.6497724,0,.0140783519720562,.0343347450661321,.0401682251603641,.0080454283428204,.0555114509138476,2270985,1253409.6875,4275874.5,7834814.25,19394370,4.1192522,2.2735116,7.7558441,14.211268,35.178703,292.59479,66.216064,193.08406,1766.3781,633.71973,.069575168,7.2813339,5.452
31,2,1975,1966,7,543294,1.2792611,2.6497724,0,.0157692629687368,.035279764650194,.0426875962058836,.008542338991913,.0570736724500852,2351118.5,1296024.75,4544441.75,8250511.25,20454258,4.3275251,2.3854942,8.3646088,15.18609,37.648598,274.42786,67.616501,195.9494,1777.7437,659.64917,.068108715,7.2532535,6.182
31,2,1976,1966,7,536706,1.2792611,2.6497724,0,.0171986624549135,.0369503971064512,.0447033787058977,.0087745999623094,.0591352346118689,2403822.5,1400353.625,4770174,8628866,21634880,4.4788442,2.6091633,8.8878717,16.077454,40.310486,260.41815,70.612595,198.81879,1832.272,681.66614,.069071114,7.3137922,6.445
32,5,1963,1967,-4,130953.0014648438,1.5356324,3.3916259,0,.0000900315386289,.0052380609136596,.0066293754750726,0,.0074477855485972,184.6454010009766,20328.9296875,50546.0078125,0,76146.34375,.0014100127,.15523836,.38598588,0,.58147842,15.66132,29.63661,58.223564,0,78.073997,.054779619,4.9791789,3.214
32,5,1964,1967,-3,139124.3325195313,1.5356324,3.3916259,0,.0000812590894783,.0047277930558963,.0059836111626139,0,.0067223263454776,184.6454010009766,20328.9296875,50546.0078125,0,76146.34375,.0013271971,.14612059,.36331537,0,.54732585,16.332905,30.906723,60.71841,0,81.419113,.051719476,5.1991687,3.257
32,5,1965,1967,-2,147295.6674804688,1.5356324,3.3916259,0,.0005193462568138,.0057652455947891,.007424919897201,0,.0085082599348413,18111.93402862549,26384.35546875,63430.28515625,0,121596.1953125,.12296312,.17912513,.43063238,0,.82552457,236.76518,31.069818,57.998253,0,97.026253,.048983142,5.0478415,3.349
32,5,1966,1967,-1,155467.0024414063,1.5356324,3.3916259,0,.0012860327891617,.0083444227843752,.010393072309539,0,.0281015781117834,87723.21484375,44008.216796875,161946.2890625,0,303355.703125,.56425619,.2830711,1.0416763,0,1.9512546,438.7572,33.923389,100.22794,0,69.435768,.048970316,4.8137822,3.522
32,5,1967,1967,0,163638.3295898438,1.5356324,3.3916259,0,.0023897445427968,.0143762453382552,.020379954002483,.0032063573597311,.0323945103271281,208457.6953125,128095.9765625,855138.765625,887448.0625,2240439.171875,1.2738929,.78279936,5.2257853,5.4232287,13.691408,533.06653,54.45089,256.41791,1691.3987,422.64594,.046627354,5.0497422,3.715
32,5,1968,1967,1,171809.6650390625,1.5356324,3.3916259,0,.0034922365481606,.0203713788600183,.0302660504208316,.006402433991944,.0366684804096096,277508.1875,200615.296875,1462699.5,1774896.125,4041213,1.6152071,1.1676601,8.5134878,10.330595,23.521454,462.51364,57.318661,281.28836,1613.5419,641.46246,.044498347,4.8480949,4.169
32,5,1969,1967,2,179981,1.5356324,3.3916259,0,.0046085469917186,.0290349629894021,.0367332352391252,.0066056097451515,.0460483210157814,16893.1875,99165.015625,448575.875,688072.8125,4276212,.093860947,.55097491,2.4923513,3.8230302,23.759241,20.366713,18.976257,67.850037,578.75507,515.96326,.042555273,4.7044854,4.53
32,5,1970,1967,3,186163,1.5356324,3.3916259,0,.0017189236945242,.032632693549974,.03891750965366,.0084818145993657,.0489517258006598,67572.75,396660.0625,1794303.5,2752291.25,5745673.5,.36297625,2.1307137,9.6383467,14.784308,30.86367,211.16486,65.293839,247.66092,1743.0597,630.492,.040404368,4.5192285,4.932
32,5,1971,1967,4,192347,1.5356324,3.3916259,0,.003607978970366,.0327894428448262,.0402291451857595,.0093418599420529,.0526977047510585,288197.625,436564.203125,2074649.9375,2884680,6669119.5,1.4983214,2.26967,10.785975,14.997271,34.672333,415.27997,69.219536,268.11346,1605.3838,657.94769,.038459543,4.1882439,5.218
32,5,1972,1967,5,198251,1.5356324,3.3916259,0,.0045826862121,.0332239919891648,.0398334196043543,.0090895196758822,.0525495696936612,378365.453125,483471.140625,2146599.875,3061198.125,7163988.25,1.9085172,2.4386821,10.827687,15.441022,36.135952,416.46255,73.40123,271.82419,1698.7721,687.65454,.038404915,4.2794051,5.553
32,5,1973,1967,6,201987,1.5356324,3.3916259,0,.0087230205812988,.0328344324073774,.0383422357316809,.0084164169919539,.0516815490582485,605256.578125,492660.09375,2114847.875,3054174.25,7489441.5,2.9965127,2.4390683,10.470218,15.120647,37.078831,343.51776,74.283859,273.07269,1796.5659,717.44812,.038667992,4.7561631,6.093
32,5,1974,1967,7,207617,1.5356324,3.3916259,0,.0142158674465431,.0327785901259428,.0382673756434421,.0082749097269295,.0527472238131638,1026240.375,516233.9375,2309726.25,3108025.5,8263349.75,4.9429498,2.4864724,11.124938,14.969995,39.80093,347.70651,75.856598,290.716,1809.0826,754.55969,.035190791,4.4022007,6.479
32,5,1975,1967,7,211484,1.5356324,3.3916259,0,.0161123367961757,.0356328276094646,.0416791921617613,.0089677148681087,.0567308275713136,1257224.125,587778.46875,2886656.5,4191636.875,10489894.5,5.9447718,2.7793047,13.649527,19.820114,49.601364,368.95776,77.998428,327.4902,2210.1631,874.32819,.033877689,4.3427968,7.029
32,5,1976,1967,7,214613,1.5356324,3.3916259,0,.0158732681945689,.0363947160149474,.0428096866897812,.0092732822829357,.0578642738879165,1277489,611332.5625,3258455.25,5170243.5,12080931,5.9525237,2.8485346,15.182935,24.091007,56.291702,375.00305,78.267807,354.66119,2597.8943,972.82312,.03246402,4.3146229,7.731
33,1,1963,1967,-4,244130.6666870117,.74999994,1.5690534,0,.0029338805393926,.0044527925191458,.0048096371436077,.0019139255112191,.0058032205280786,203636.1796875,98106.4453125,227316.375,323222.78125,972909.5,.83412784,.40186039,.93112588,1.3239745,3.9851999,284.30872,90.249069,193.59586,691.75867,686.72211,.054213218,4.6530433,2.418
33,1,1964,1967,-3,249884.5529174805,.74999994,1.5690534,0,.0030199001465738,.0047323386586176,.0051238566712344,.0019835246065345,.0059628635021496,215156.0234375,107836.078125,245088.234375,352415.28125,1053177.8125,.8610217,.43154359,.98080587,1.4103124,4.2146573,285.11594,91.190346,191.41946,711.01331,706.81769,.051633153,4.5816827,2.542
33,1,1965,1967,-2,255638.4470825195,.74999994,1.5690534,0,.003479618194142,.0062524081870388,.0064477098921276,.0020726475461813,.0076184851407296,208681.8671875,126124.078125,245819.640625,375465.5625,1192942.625,.81631643,.49336898,.96159106,1.4687366,4.6665225,234.59943,78.90863,149.13684,708.6283,612.52631,.049152173,4.2896442,2.693
33,1,1966,1967,-1,261392.3411254883,.74999994,1.5690534,0,.0050053625546836,.0087797146649662,.0087797146649662,.0027525832897992,.0110636989745645,330656.59375,174540.71875,322011.609375,446982.875,1491386.9375,1.264982,.66773462,1.2319092,1.7100075,5.7055497,252.72534,76.054253,140.31311,621.23737,515.70001,.048226085,4.2365885,2.942
33,1,1967,1967,0,267146.2117919922,.74999994,1.5690534,0,.006229329430507,.0090704837155168,.0116777397804141,.0019005758899995,.0169100971771937,365491.1875,159992.2109375,334255.171875,457925.21875,1432504.125,1.3681316,.59889382,1.2512069,1.7141371,5.3622475,219.62744,66.026665,107.14461,901.90405,317.1033,.047334243,4.3432755,3.14
33,1,1968,1967,1,272900.1058959961,.74999994,1.5690534,0,.0051300826085855,.0047636477408797,.0102601642688055,.0022718936541783,.0150238123274817,299477.59375,115628.4140625,774710.375,1214098.375,2671016.5,1.0973891,.42370233,2.8388057,4.4488745,9.7875242,213.91255,88.944939,276.68228,1958.2231,651.46747,.046474792,4.5587549,3.414
33,1,1969,1967,2,278654,.74999994,1.5690534,0,.0066332615536935,.0111056348299524,.0230732617267171,.0035333036192742,.0271976453949526,240512.859375,113316.5546875,419986.5,616932.5,5626012.5,.86312366,.40665683,1.5071971,2.2139733,20.189959,130.12056,36.617165,65.322235,626.60144,742.3421,.044262782,4.3571177,3.745
33,1,1970,1967,3,283100,.74999994,1.5690534,0,.0141186858645582,.0210173086846704,.028855527887781,.0051183330244317,.0421335233947931,962051.4375,453266.21875,1679946,2467730,6161617,3.3982742,1.6010816,5.9341083,8.716814,21.764807,240.69337,76.179192,205.64891,1703.0571,516.56744,.043093812,4.4696364,3.883
33,1,1971,1967,4,287549,.74999994,1.5690534,0,.0175503494243925,.0267787854454804,.0367307547210208,.005502357944103,.0499668480623384,1351009.4375,597853.15625,2385970.625,2788313,8188207.75,4.6983624,2.0791349,8.2976141,9.6968269,28.47587,267.70764,77.641121,225.90372,1762.304,569.89526,.041984282,4.6012149,4.091
33,1,1972,1967,5,290629,.74999994,1.5690534,0,.0205179342269132,.0313468625601977,.0426750981429647,.0059044911129092,.0572091623696118,1726401.75,738537.5,2836474.5,3215756.75,9763827,5.9402251,2.5411694,9.759778,11.064817,33.595501,289.51382,81.066147,228.6996,1873.9663,587.23987,.042215142,4.4709673,4.411
33,1,1973,1967,6,293519,.74999994,1.5690534,0,.0200473296307223,.0318350228965995,.0461503560711528,.0055160463632327,.0630086701884213,2106981.3125,849433.21875,2855178.5,3347740.5,10795507,7.1783471,2.8939633,9.7274065,11.405533,36.779587,358.07001,90.905014,210.7764,2067.7007,583.7226,.041155752,4.4934602,4.863
33,1,1974,1967,7,294377,.74999994,1.5690534,0,.0264076478875365,.0377766829691843,.0524411893411783,.0058501537358636,.0697800392537505,2661021.75,955987.5625,3488540.375,3731532.25,12658692.5,9.0395031,3.247494,11.850588,12.676032,43.001637,342.30624,85.965569,225.97862,2166.7861,616.24548,.039164282,4.405982,5.262
33,1,1975,1967,7,294243,.74999994,1.5690534,0,.0325138291224754,.0464923791375691,.0567882420343879,.0067308396538469,.0749433238773117,2583889.8125,1039526.96875,3940818.125,4083121.75,13627741.5,8.7814827,3.532886,13.393073,13.876699,46.314583,270.08453,75.988495,235.84236,2061.6594,617.99475,.038552452,4.4455795,5.602
33,1,1976,1967,7,293790,.74999994,1.5690534,0,.0300581824352449,.0472094633600323,.0550476153772032,.0066152525204419,.0745629439212296,2087557.375,1034919.0625,3563275.75,4076042.25,12865196,7.1056108,3.522649,12.128649,13.874,43.790447,236.39522,74.617432,220.33014,2097.2744,587.29504,.037779287,4.3658686,6.249
34,1,1963,1970,-4,2297387.6640625,4.3183746,9.9588184,1,.0023807896919814,.0082044510275113,.0086033758203777,.0010984687541878,.0107087442177529,1215117.125,2399624.625,2835050.5,1123408.71875,8553283.5,.52891254,1.0445014,1.2340323,.48899397,3.7230475,222.15845,127.30911,143.43582,445.15967,347.66425,.018089207,4.3368874,2.96
34,1,1964,1970,-4,2348132.90625,4.3183746,9.9588184,1,.0033721497932645,.0096814858669109,.0097612072487024,.001139573659013,.0114087228376429,1961783,2923212.375,3503052.75,664268.59375,10207326.5,.83546507,1.2449093,1.4918461,.28289226,4.3469968,247.75444,128.58659,152.83417,248.24393,381.02399,.018076096,4.1683784,3.114
34,1,1965,1970,-4,2398878.09375,4.3183746,9.9588184,1,.0041035188078959,.0135590881112811,.0134346458229245,.0012295245355467,.015591825144933,2347740,3077830.375,3675183.75,634929.5625,11013526,.97868252,1.2830291,1.5320427,.2646777,4.5911155,238.49835,94.625031,114.03671,215.26834,294.45657,.018063443,4.4050717,3.293
34,1,1966,1970,-4,2449623.34375,4.3183746,9.9588184,1,.0048927397689338,.0184475882438933,.0185689696435555,.0014282844413792,.0213978378144118,2552423.125,3728537.625,3968016.5,1022289.8125,12950637.5,1.0419656,1.5220861,1.6198477,.41732532,5.286787,212.96156,82.508675,87.234116,292.1864,247.07109,.017311415,4.3534513,3.523
34,1,1967,1970,-3,2500368.640625,4.3183746,9.9588184,1,.0056177786845242,.0239857908381885,.0249565790130339,.000531751640686,.037396282269516,2944243.25,3776427.375,3573852,485181.65625,16119699,1.1775236,1.5103482,1.42933,.19404405,6.446929,209.60663,62.968456,57.272675,364.91483,172.39491,.017021054,4.334404,3.756
34,1,1968,1970,-2,2551113.703125,4.3183746,9.9588184,1,.0067421532309961,.0254006706053496,.0242247135033062,.0003684665122354,.0363762701165645,3804174.75,5087650.5,4515289.5,716896.1875,18876338,1.491182,1.9942861,1.7699288,.28101304,7.3992538,221.17296,78.51313,73.062935,762.65552,203.40881,.01702643,4.3129807,4.081
34,1,1969,1970,-1,2601859,4.3183746,9.9588184,1,.0087158193750391,.0395882598290155,.0399050586467043,.0003266764748725,.0610991614296267,0,0,0,0,27067924,0,0,0,0,10.403301,0,0,0,0,170.26913,.01660936,4.2856369,4.5
34,1,1970,1970,0,2612425,4.3183746,9.9588184,1,.0125955773188353,.0506567686998962,.052450501255101,.0080614755965709,.0687992924490948,15388944,15588021,34463960,55999012,145419168,5.8906741,5.9668779,13.192326,21.435644,55.664436,467.67798,117.79034,251.51953,2659.0225,809.08447,.016543379,4.3995657,4.813
34,1,1971,1970,1,2622991,4.3183746,9.9588184,1,.0164922435107384,.0630751997350664,.0667664427725865,.012757492243582,.0937276677509959,22813123,21714976,54149006,77514612,252377016,8.6973696,8.2787075,20.643991,29.551992,96.217262,527.36121,131.25139,309.19711,2316.4421,1026.562,.016341683,4.2734184,5.113
34,1,1972,1970,2,2608514,4.3183746,9.9588184,1,.0237117945872225,.0768327001642199,.080959993068228,.0131358736784203,.1122590636831187,24585280,22336628,59979238,106202084,279145536,9.4250135,8.5629702,22.993643,40.713634,107.01324,397.48209,111.44955,284.01239,3099.4233,953.27039,.016629023,4.3593941,5.513
34,1,1973,1970,3,2567442,4.3183746,9.9588184,1,.0311755485404626,.0904131006281085,.0938040257864473,.0121556830929381,.1246729124616529,24804824,21527011,61357022,107264212,265263936,9.6612988,8.384614,23.898113,41.778629,103.31837,309.89987,92.736717,254.7664,3436.9629,828.71552,.016768277,4.4121017,6.027
34,1,1974,1970,4,2524213,4.3183746,9.9588184,1,.0367948298825111,.0976013987152857,.1015464149458564,.0130390856608742,.13210809110037,28984274,23067268,66528404,107915220,278552656,11.482499,9.1384001,26.356098,42.752026,110.35228,312.06827,93.629807,259.5473,3278.7595,835.31812,.017450033,4.669383,6.561
34,1,1975,1970,5,2484053,4.3183746,9.9588184,1,.0424010929767914,.1024892284761734,.1089123893242447,.0138495434920218,.1412830753543406,31349553,22676982,68386776,117927608,298410304,12.620324,9.1290255,27.530321,47.473869,120.13041,297.64148,89.073021,252.77492,3427.8291,850.28168,.017435368,4.7593107,7.053
34,1,1976,1970,6,2435935,4.3183746,9.9588184,1,.0447891017625551,.1062505127708518,.114209976672394,.0142719189524649,.1480518225690166,30457496,21357488,67183000,121179248,299981728,12.50341,8.7676754,27.579964,49.746502,123.14849,279.1619,82.518906,241.48473,3485.6211,831.79315,.01756517,4.7852154,7.699
35,5,1963,1966,-3,438262.33203125,3.118618,5.4832845,1,.0047907346911241,.024591501591495,.0265434754138679,.002566493701302,.033758723985623,235108.1328125,627571.71875,883378.21875,1151392.1875,3080909,.53645527,1.4319545,2.0156381,2.6271758,7.0298285,111.97766,58.229649,75.937233,1023.644,208.23738,.050736558,4.3716278,2.048
35,5,1964,1966,-2,438708.10546875,3.118618,5.4832845,1,.0055170264984027,.0280781434714067,.0284678870096509,.0027015433081675,.0372057206602864,282997.359375,812081.65625,893757.03125,1389814.3125,3586221,.64506984,1.8510752,2.0372477,3.1679704,8.1745033,116.92346,65.925835,71.563004,1172.6521,219.71094,.051509768,4.6142449,2.127
35,5,1965,1966,-1,439153.89453125,3.118618,5.4832845,1,.0058022450730879,.0293756980092847,.0282537284101679,.0027088539178562,.0410853401543466,266362.6796875,688474.421875,771752.5,1455776.9375,3388336.625,.60653609,1.5677292,1.7573622,3.3149586,7.7156019,104.53472,53.36824,62.199306,1223.7495,187.79453,.050225176,4.4141779,2.24
35,5,1966,1966,0,439599.66796875,3.118618,5.4832845,1,.0088073350341027,.041019142559963,.0423539673361902,.00375447234933,.0580942559085041,444235.03125,465814.59375,877285.25,1944456.5625,4088436.5,1.0105445,1.0596336,1.9956459,4.423244,9.3003626,114.73897,25.832663,47.118275,1178.1267,160.09093,.049973331,4.4353881,2.372
35,5,1967,1966,1,440045.455078125,3.118618,5.4832845,1,.0137945398299267,.0512889002668762,.0526153172227244,.0064809076537737,.0763632549211571,1347839.3125,1692190.875,3581527.75,4107081.25,12086087.5,3.0629547,3.8454912,8.1389952,9.3333111,27.465544,222.04109,74.977066,154.68871,1440.1241,359.66962,.052768324,4.6994252,2.477
35,5,1968,1966,2,440491.228515625,3.118618,5.4832845,1,.0177075052901038,.0522144311735503,.0560737622285576,.0090807709500597,.0706029946000322,2243191.25,3006338.75,6128306,6371125.5,20246536,5.0924764,6.8249683,13.912436,14.463683,45.963539,287.58859,130.71039,248.10956,1592.7814,651.01404,.050486878,4.5902672,2.695
35,5,1969,1966,3,440937,3.118618,5.4832845,1,.0145971869367523,.0624311301784868,.0673130925395454,.0079293338043045,.0867711674544459,255374.21875,562973,1093413,1634276,15135467,.5791626,1.2767651,2.4797487,3.7063708,34.325691,39.676315,20.450777,36.839027,467.42523,395.58865,.051242221,4.9313102,2.92
35,5,1970,1966,4,446642,3.118618,5.4832845,1,.0125133780032275,.0528185874057135,.0582905340542669,.0092826022919743,.0738197461048713,1021496.875,2251892,4373652,6537104,16845432,2.2870595,5.0418277,9.7922993,14.636116,37.715736,182.76917,95.455559,167.99124,1576.7255,510.91663,.049790587,4.7203426,3.189
35,5,1971,1966,5,452352,3.118618,5.4832845,1,.0103212921284077,.0544925105258028,.0566463835372387,.0100702164038448,.0764808407293854,670668.21875,2153842.25,4854898.25,7273963.25,17881579,1.4826247,4.7614298,10.732567,16.080317,39.530231,143.64719,87.377693,189.46606,1596.8193,516.8645,.050316472,4.7620268,3.416
35,5,1972,1966,6,454560,3.118618,5.4832845,1,.0102651348851519,.0544021348154355,.0550425638452013,.010501388036723,.075887236616943,689466.53125,2088517.375,4928129.75,8256442.25,18899488,1.5167779,4.5945911,10.841538,18.163591,41.577541,147.76015,84.456085,196.96645,1729.6372,547.88586,.048242446,4.5218015,3.748
35,5,1973,1966,7,456809,3.118618,5.4832845,1,.0137087495770782,.0558824208290399,.0586607630959702,.0109969924059086,.0789423128913469,1092457.125,2070280.125,5322787.25,8761492,21133778,2.3914964,4.5320477,11.652107,19.179771,46.263927,174.45038,81.099701,198.63545,1744.0924,586.04724,.044370111,4.3727198,4.119
35,5,1974,1966,7,458346,3.118618,5.4832845,1,.0180663298357894,.0576998655892135,.0633266450640152,.0110233676642387,.0840308115380246,1462904,2032392.5625,5699454.75,9121678.5,22810231,3.1917024,4.4341884,12.434831,19.901295,49.766403,176.66579,76.849197,196.36017,1805.3733,592.23993,.041605327,4.2056789,4.551
35,5,1975,1966,7,463669,3.118618,5.4832845,1,.0208293610075929,.0579103537489567,.0639244711542803,.010937806125895,.0860304024227888,1800694.5,2019357.0625,5685314,9828041.5,24087735,3.8835776,4.3551693,12.261579,21.196245,51.950283,186.44727,75.205368,191.81354,1937.8881,603.85956,.040421657,4.3216772,5.05
35,5,1976,1966,7,466961,3.118618,5.4832845,1,.0219408006567192,.0582683676036112,.0643307862278608,.0111219084063974,.0872062020501267,2035287.5,2058613.5,5776347,10433648,25250550,4.3585815,4.408534,12.370085,22.343725,54.074215,198.65189,75.659134,192.28871,2008.983,620.07306,.040997047,4.703784,5.52
36,1,1963,1966,-3,5966909.5,2.7961681,7.0367761,1,.0021967083582114,.0103853797840733,.0135502180741721,.00626068119322,.0168665217644847,3717041.125,5470314.25,13592186,38150358,74439020,.62294245,.91677511,2.2779274,6.3936543,12.475306,283.57996,88.275551,168.11002,1021.2394,739.64899,.024530407,6.1456499,3.114
36,1,1964,1966,-2,6049001.75,2.7961681,7.0367761,1,.0029389692006234,.0117713825249744,.0164650252942885,.0067009842438984,.0197733487871141,5138231.75,6591296.75,18156666,42110170,86165596,.84943467,1.0896503,3.0015972,6.9615073,14.244597,289.02469,92.567741,182.30139,1038.8783,720.3938,.023278844,6.0278411,3.303
36,1,1965,1966,-1,6131094.25,2.7961681,7.0367761,1,.0033013087723225,.0160474562211015,.0215679338619895,.0079983777358991,.0267929013501941,5752026.5,6939109.25,18278351,53875802,103074616,.93817288,1.1317897,2.9812543,8.7873058,16.811781,284.1821,70.527672,138.22624,1098.6361,627.4715,.022505023,5.7770391,3.475
36,1,1966,1966,0,6213186.5,2.7961681,7.0367761,1,.0053684519431826,.0287033551234418,.029856041575541,.0143470463541939,.0547401514249657,4208569.5,5574217.75,10527595,160758112,147664016,.67736089,.89715928,1.6943954,25.873697,23.76623,126.17434,31.25625,56.752182,1803.4164,434.16449,.021914089,5.6773868,3.708
36,1,1967,1966,1,6295278.5,2.7961681,7.0367761,1,.0375267680712129,.0597326814350824,.1044466424165591,.0332604819141546,.1844502589899331,87342690,16995271,98049728,530843104,761647584,13.874317,2.6996853,15.575122,84.324005,120.98711,369.71786,45.196117,149.12036,2535.2612,655.93353,.022005254,5.7713675,3.983
36,1,1968,1966,2,6377370.75,2.7961681,7.0367761,1,.0561359863787767,.1078814451287826,.1128991884503548,.0121680234588294,.2184285764224194,196094224,58334536,196163600,407116096,1137130240,30.748444,9.1471138,30.759321,63.837608,178.30707,547.74921,84.788574,272.44946,5246.3418,816.31744,.021706259,5.7333388,4.361
36,1,1969,1966,3,6459463,2.7961681,7.0367761,1,.0687748374621008,.1480713980605172,.1534394850407881,.025671219279176,.2973541671736487,22569636,12238721,35958452,92825848,1287609984,3.4940422,1.8946964,5.5667868,14.370521,199.33701,50.804077,12.79583,36.280014,559.79114,670.36896,.021192148,5.6523042,4.573
36,1,1970,1966,4,6451913,2.7961681,7.0367761,1,.0511011207206806,.1100603796383849,.1291090055315299,.0124614199597438,.2327061885363252,90278544,48954884,143833808,371303392,1055219328,13.992523,7.5876541,22.293203,57.549351,163.55139,273.82028,68.940834,172.66962,4618.2017,702.82355,.021132119,5.5878029,4.868
36,1,1971,1966,5,6444365,2.7961681,7.0367761,1,.0443082091050261,.1053765476920182,.1244419357286977,.0104826966765639,.2111209262097388,83141460,61084244,166168528,371303392,1140114688,12.90142,9.4787064,25.785089,57.616753,176.91653,291.1745,89.950813,207.2058,5496.3677,837.98669,.020528188,5.5647182,5.166
36,1,1972,1966,6,6365567,2.7961681,7.0367761,1,.0428172372664616,.1057389821889748,.1251639235463516,.0100049194136973,.2005920216745674,80762432,65127364,173613440,371303392,1540673152,12.68739,10.231196,27.273838,58.329979,242.03235,296.315,96.75898,217.90494,5830.1299,1206.5901,.020433865,5.685246,5.528
36,1,1973,1966,7,6220984,2.7961681,7.0367761,1,.0438574026992223,.1083054102717572,.1282009009470979,.0102480706111974,.2083435813853453,80762432,65127364,173613440,371303392,1881481536,12.98226,10.468981,27.907713,59.685638,302.44116,296.01068,96.661667,217.68735,5824.0854,1451.6461,.020445291,5.7451267,5.963
36,1,1974,1966,7,6080446,2.7961681,7.0367761,1,.0448970052966207,.1108681529402109,.1312325979563329,.0104911924999116,.2176123722786448,80762432,65127364,173613440,371303392,1911124544,13.28232,10.710952,28.552748,61.065159,314.30664,295.83978,96.609818,217.57359,5820.6118,1444.3418,.020417321,5.7200594,6.474
36,1,1975,1966,7,5977068,2.7961681,7.0367761,1,.0459360408816977,.1134272062089317,.1342590156235737,.0107342846114346,.2240799439643044,80762432,65127364,173613440,371303392,2064265344,13.512049,10.896206,29.046589,62.121326,345.3642,294.14917,96.063423,216.3474,5787.1885,1541.2544,.019686855,5.6157999,6.97
