client_zip,las_race_key,hispanic_flag,age,year,male,dismissal,loc2,st_id
11205,Black,N,48,2016,1,1,nevins st 2 3 4 5 lines,123
10466,Black,N,20,2016,1,1,brighton beach b subway q subway,50
,Black,N,40,2016,1,0,norwood ave j z line,129
11207,Black,N,42,2016,1,0,van siclen av a c station,152
,Black,N,48,2016,1,0,nostrand ave 3 line,130
10001,White,Y,47,2016,1,0,norwood ave j z line,129
11205,Black,N,19,2016,1,1,saratoga ave 3 line,142
11201,Black,N,36,2016,0,1,utica ave and fulton st,150
10459,White,N,49,2016,1,0,graham ave l line,88
10459,Black,N,26,2016,0,0,flatbush av-brooklyn college station,78
11233,White,Y,19,2016,1,0,coney island-stillwell ave,66
11212,Black,N,22,2016,1,1,canarsie rockaway pkwy,54
,Hispanic,N,35,2016,0,0,hoyt-schermerhorn a c g line,98
11368,White,Y,20,2016,1,0,norwood ave j z line,129
10451,White,Y,51,2016,1,0,rockaway ave c line,141
11226,Black,N,30,2016,1,1,bedford ave l station,44
10035,Black,Y,17,2016,1,0,atlantic ave barclays center station,27
11207,Black,N,32,2016,1,0,van siclen av a c station,152
11208,Black,N,26,2016,1,0,53 st r subway,13
11205,Black,N,55,2016,1,0,eastern parkway and kingston ave station,105
11216,Black,N,21,2016,1,1,morgan ave l station,116
11433,Black,N,46,2016,1,1,livonia ave l line,111
,Black,N,18,2016,0,1,sutter avenue station l line,147
11238,Black,N,28,2016,1,1,sutter avenue station l line,147
11208,Hispanic,N,45,2016,1,0,rockaway ave c line,141
11572,White,N,19,2016,1,1,flatbush av-brooklyn college station,78
11212,Black,N,18,2016,1,1,franklin ave and eastern parkway,84
10458,White,Y,48,2016,1,1,myrtle - wyckoff avs station,119
10009,White,N,28,2016,1,0,gates av j subway z subway,87
11211,Black,N,26,2016,1,0,euclid av a subway a subway,77
11208,White,Y,43,2016,1,0,broadway and lorimer st j m station,112
11208,Black,N,19,2016,1,1,norwood ave j z line,129
11208,Black,N,37,2016,1,0,broadway and lorimer st j m station,112
11221,Black,N,44,2016,1,0,norwood ave j z line,129
11223,White,N,37,2016,1,0,coney island-stillwell ave,66
11233,Black,N,57,2016,1,0,nostrand ave and fulton st a c station,131
11223,,N,18,2016,1,1,coney island-stillwell ave,66
11233,Black,N,21,2016,1,1,halsey street j subway,93
11206,White,Y,17,2016,1,1,nostrand ave and fulton st a c station,131
11230,White,N,26,2016,1,0,jay st - metrotech,99
,White,N,37,2016,1,,norwood ave j z line,129
11233,Black,N,41,2016,1,0,kingston - throop avs,106
11221,White,N,35,2016,1,1,kingston - throop avs,106
11208,Black,N,17,2016,1,1,myrtle - willoughby avs g line,118
11235,White,Y,18,2016,1,1,coney island-stillwell ave,66
10003,White,N,30,2016,1,1,president st 2 5 line,136
11206,,Y,19,2016,1,1,sutter avenue station l line,147
10453,Black,N,37,2016,0,1,sheepshead bay b q line,143
,Black,N,42,2016,1,,grant ave a line,91
,White,Y,21,2016,0,,jefferson st l line station,100
11411,Black,N,19,2016,1,1,sutter avenue station l line,147
10003,Black,N,52,2016,1,0,hoyt-schermerhorn a c g line,98
,Black,N,22,2016,1,0,atlantic ave barclays center station,27
10454,Black,N,21,2016,1,1,bedford - nostrand avs g line,45
11206,Black,N,30,2016,1,0,broadway and lorimer st j m station,112
11221,White,N,19,2016,1,1,broadway and lorimer st j m station,112
11208,Black,N,25,2016,1,0,hoyt-schermerhorn a c g line,98
11236,Black,N,16,2016,0,1,atlantic ave barclays center station,27
11221,Black,N,20,2016,1,1,hoyt-schermerhorn a c g line,98
11224,Black,N,22,2016,1,0,dekalb ave b q r line,72
10456,White,Y,36,2016,1,0,myrtle av and broadway station,117
10452,White,N,24,2016,1,1,clinton - washington avs station,64
11216,Black,N,31,2016,1,0,clinton - washington avs station,64
11225,Black,N,20,2016,1,0,utica ave and fulton st,150
11236,Black,N,19,2016,1,1,livonia ave l line,111
,Black,N,26,2016,1,0,eastern pkwy-brooklyn museum 2 subway 3 subway,76
10029,White,N,16,2016,0,1,bedford ave l station,44
11205,Black,N,24,2016,1,1,jay st - metrotech,99
11233,Black,N,42,2016,0,0,clinton - washington avs station,64
11210,Black,N,28,2016,1,0,myrtle av and broadway station,117
11208,Black,N,39,2016,1,0,nostrand ave and fulton st a c station,131
10003,Black,N,32,2016,1,1,nostrand ave and fulton st a c station,131
,White,Y,31,2016,1,0,fort hamilton pkwy d line,81
11217,Black,N,34,2016,1,0,coney island-stillwell ave,66
11206,,N,17,2016,0,1,myrtle - willoughby avs g line,118
11206,Black,N,55,2016,1,0,broadway junction station,52
11221,Black,N,43,2016,1,0,broadway junction station,52
11205,Black,N,22,2016,1,0,nevins st 2 3 4 5 lines,123
11550,Black,N,39,2016,1,0,atlantic ave barclays center station,27
10473,Black,N,29,2016,1,0,flushing ave j line m line station,80
11235,White,N,25,2016,1,1,sheepshead bay b q line,143
11235,White,N,28,2016,1,,brighton beach b subway q subway,50
10026,Black,N,38,2016,1,0,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway,68
,White,Y,25,2016,1,0,utica ave and eastern parkway,70
11207,Black,N,26,2016,1,0,747 new lots ave,124
11206,White,N,20,2016,1,1,broadway and lorimer st j m station,112
11201,White,N,54,2016,0,0,jay st - metrotech,99
10466,White,N,20,2016,1,0,eastern pkwy-brooklyn museum 2 subway 3 subway,76
11212,White,N,19,2016,1,1,new lots ave l line,125
,Asian or Pacific Islander,N,42,2016,1,1,morgan ave l station,116
,Black,N,56,2016,1,0,hoyt-schermerhorn a c g line,98
11211,White,Y,51,2016,0,1,marcy ave j m z line,114
11694,White,N,41,2016,1,1,high street - brooklyn bridge station,96
11208,Black,N,20,2016,1,,utica ave and fulton st,150
11228,Black,N,24,2016,1,0,crescent st j z line,69
,Black,N,55,2016,1,0,myrtle av and broadway station,117
,Black,N,28,2016,1,1,flushing ave j line m line station,80
11236,White,N,16,2016,0,1,coney island-stillwell ave,66
,Black,N,24,2016,1,,newkirk ave 2 5 station,127
10468,,N,40,2016,1,1,metropolitan and lorimer g l station,113
11415,Black,N,43,2016,1,0,nostrand ave and fulton st a c station,131
,Black,N,22,2016,1,1,atlantic ave barclays center station,27
11213,Black,N,24,2016,1,0,nostrand ave and fulton st a c station,131
11226,Black,N,27,2016,1,1,sheepshead bay b q line,143
,Black,Y,20,2016,1,1,fort hamilton pkwy d line,81
11212,Black,N,26,2016,1,,nostrand ave 3 line,130
11233,Black,N,39,2016,1,0,broadway junction station,52
11212,Black,N,26,2016,1,1,nevins st 2 3 4 5 lines,123
11237,Hispanic,N,37,2016,1,1,dekalb l station,73
11224,White,N,21,2016,1,1,9 ave and new utrecht ave,24
,White,N,19,2016,1,1,9 ave and new utrecht ave,24
10025,White,Y,58,2016,1,0,nostrand ave and fulton st a c station,131
11218,White,Y,26,2016,1,1,church av b subway q subway,59
11221,Black,N,38,2016,1,0,parkside av station,134
10456,Black,N,21,2016,1,0,parkside av station,134
,White,Y,44,2016,1,0,flushing ave g line station,79
11215,Black,N,48,2016,1,0,coney island-stillwell ave,66
11220,Black,N,61,2016,1,0,myrtle - willoughby avs g line,118
10025,White,Y,59,2016,1,0,clinton - washington avs station,64
11207,Black,N,58,2016,1,0,atlantic ave l line,26
10458,Black,N,48,2016,1,0,747 new lots ave,124
10027,Black,N,29,2016,1,1,flushing ave g line station,79
11433,Black,N,29,2016,1,1,graham ave l line,88
11213,Black,N,26,2016,1,0,cortelyou rd q subway,67
11216,Black,N,16,2016,1,1,junius st 3 line,101
,Black,N,16,2016,0,1,gates av j subway z subway,87
10027,Black,N,23,2016,1,,marcy ave j m z line,114
11224,Black,N,21,2016,0,1,coney island-stillwell ave,66
11212,Black,N,17,2016,1,0,livonia ave l line,111
11213,Black,N,18,2016,0,0,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway,68
11434,White,N,53,2016,1,1,marcy ave j m z line,114
11433,Black,N,21,2016,1,1,euclid av a subway a subway,77
,Black,N,52,2016,1,1,rockaway ave c line,141
10451,Black,N,49,2016,0,1,broadway junction station,52
11212,Black,N,17,2016,1,1,church av b subway q subway,59
11205,White,Y,23,2016,1,1,broadway and lorimer st j m station,112
11234,Black,N,24,2016,1,0,junius st 3 line,101
10019,Black,N,28,2016,0,1,jay st - metrotech,99
11228,White,N,26,2016,1,1,gates av j subway z subway,87
,Black,N,27,2016,1,0,coney island-stillwell ave,66
,,N,17,2016,1,1,jefferson st l line station,100
10705,Black,N,36,2016,1,1,church av b subway q subway,59
11516,White,N,25,2016,1,0,marcy ave j m z line,114
,,N,54,2016,1,1,hoyt-schermerhorn a c g line,98
,,N,29,2016,0,1,4 av f subway g subway/9 st r subway,10
11236,Black,N,17,2016,1,0,clinton - washington avs station,64
11208,Black,N,24,2016,1,0,myrtle av and broadway station,117
11203,Black,N,48,2016,1,0,broadway and lorimer st j m station,112
,,N,19,2016,1,1,winthrop street station 2 5 line,156
11236,Black,N,33,2016,1,0,broadway junction station,52
11205,Black,N,19,2016,1,0,broadway junction station,52
11221,Black,N,27,2016,1,0,broadway junction station,52
,White,N,31,2016,1,1,coney island-stillwell ave,66
11212,Black,N,29,2016,1,1,sutter avenue station l line,147
11216,,N,33,2016,1,1,hoyt-schermerhorn a c g line,98
,Black,N,51,2016,1,0,clinton - washington avs station,64
11413,White,Y,27,2016,1,1,bedford - nostrand avs g line,45
10459,White,N,17,2016,1,1,coney island-stillwell ave,66
11237,White,N,25,2016,1,1,morgan ave l station,116
10451,Black,N,20,2016,1,1,canarsie rockaway pkwy,54
11207,White,N,24,2016,1,1,sutter avenue station l line,147
11379,White,N,29,2016,1,1,utica ave and fulton st,150
11210,Black,N,18,2016,1,1,flatbush av-brooklyn college station,78
10018,White,N,51,2016,1,1,marcy ave j m z line,114
,White,N,43,2016,1,1,flatbush av-brooklyn college station,78
11233,White,N,36,2016,1,1,broadway and lorimer st j m station,112
11226,Black,N,31,2016,1,1,sutter av - rutland rd 3 line,148
11226,Black,N,18,2016,1,,gates av j subway z subway,87
,Black,N,28,2016,1,1,gates av j subway z subway,87
10458,White,N,25,2016,0,1,coney island-stillwell ave,66
10016,Black,N,18,2016,1,1,sutter av - rutland rd 3 line,148
11206,Black,N,27,2016,1,0,flushing ave j line m line station,80
11203,Black,N,51,2016,1,0,atlantic ave barclays center station,27
,Black,N,23,2016,1,,kingston - throop avs,106
11207,Black,N,32,2016,0,0,new lots ave l line,125
11206,Black,N,25,2016,1,1,sutter avenue station l line,147
,White,N,45,2016,1,0,747 new lots ave,124
11235,White,N,22,2016,1,1,sheepshead bay b q line,143
10026,Black,N,23,2016,1,0,halsey street j subway,93
,Black,N,16,2016,0,,livonia ave l line,111
11210,Black,N,21,2016,0,1,coney island-stillwell ave,66
11201,Black,N,16,2016,1,,sutter avenue station l line,147
,Black,N,27,2016,1,0,coney island-stillwell ave,66
,Black,Y,25,2016,1,1,coney island-stillwell ave,66
,Black,N,17,2016,1,1,halsey street j subway,93
11204,White,N,31,2016,1,0,fulton st and ralph ave,139
11233,,N,25,2016,0,1,nostrand ave and fulton st a c station,131
,Black,N,25,2016,0,1,clinton - washington avs station,64
,Black,N,21,2016,1,1,clinton - washington avs station,64
11691,Black,N,16,2016,0,1,clinton - washington avs station,64
,Black,N,19,2016,1,1,sutter avenue station l line,147
,,N,19,2016,1,1,clinton - washington avs station,64
,,N,18,2016,1,1,myrtle av and broadway station,117
10026,Black,Y,22,2016,0,1,newkirk ave 2 5 station,127
11238,White,N,25,2016,1,1,franklin ave c subway s subway,85
10028,Black,N,41,2016,0,1,myrtle av and broadway station,117
11208,Hispanic,N,33,2016,0,0,jay st - metrotech,99
11205,Black,N,19,2016,0,1,nevins st 2 3 4 5 lines,123
11212,Black,N,45,2016,1,1,livonia ave l line,111
11201,Black,N,35,2016,1,1,eastern pkwy-brooklyn museum 2 subway 3 subway,76
,Black,N,19,2016,1,1,prospect park subway station b q s lines,138
11212,Black,N,19,2016,1,0,747 new lots ave,124
11213,Black,N,23,2016,1,0,nevins st 2 3 4 5 lines,123
,Black,N,63,2016,1,0,747 new lots ave,124
11212,Black,N,24,2016,1,1,avenue m subway,31
11211,White,N,26,2016,1,0,marcy ave j m z line,114
11235,White,N,24,2016,1,0,brighton beach b subway q subway,50
10306,Unknown,N,24,2016,1,1,86 street r subway,23
11207,,N,53,2016,1,0,nostrand ave and fulton st a c station,131
11212,Black,N,28,2016,1,1,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway,68
11214,White,N,23,2016,1,1,20th ave and 86th st,5
11207,Black,N,23,2016,1,0,utica ave and eastern parkway,70
11208,Black,N,29,2016,1,0,jay st - metrotech,99
11229,Black,N,16,2016,1,1,nevins st 2 3 4 5 lines,123
11211,Black,N,51,2016,1,0,marcy ave j m z line,114
11566,White,N,24,2016,1,1,marcy ave j m z line,114
11233,Black,N,40,2016,1,0,kosciuszko st j subway,108
,White,N,27,2016,1,1,coney island-stillwell ave,66
10003,Black,N,50,2016,1,0,utica ave and fulton st,150
63118,Black,N,24,2016,1,0,coney island-stillwell ave,66
11223,White,N,21,2016,1,1,sheepshead bay b q line,143
,Black,N,25,2016,1,1,utica ave and eastern parkway,70
11238,Black,N,25,2016,1,1,franklin ave c subway s subway,85
,White,N,32,2016,0,1,jay st - metrotech,99
,White,N,26,2016,1,,marcy ave j m z line,114
11208,Black,N,23,2016,1,1,kingston - throop avs,106
11208,Black,N,17,2016,1,,euclid av a subway a subway,77
10458,Black,N,49,2016,1,0,euclid av a subway a subway,77
10025,Black,N,24,2016,1,1,utica ave and eastern parkway,70
,Black,N,27,2016,1,0,myrtle av and broadway station,117
10460,,N,23,2016,0,1,eastern pkwy-brooklyn museum 2 subway 3 subway,76
11205,White,Y,24,2016,1,1,church ave and nostrand ave,58
,,N,26,2016,1,1,morgan ave l station,116
,Black,N,47,2016,1,1,winthrop street station 2 5 line,156
10460,,N,25,2016,1,0,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway,68
,,N,21,2016,1,1,classon av g subway,62
11216,Black,N,25,2016,1,,bedford - nostrand avs g line,45
10031,Black,N,20,2016,1,1,jay st - metrotech,99
11377,White,N,34,2016,1,0,nassau ave g line,120
11436,White,Y,22,2016,1,0,nassau ave g line,120
11233,Black,N,25,2016,1,0,president st 2 5 line,136
11213,Black,N,33,2016,0,0,myrtle - willoughby avs g line,118
10304,Black,N,53,2016,1,1,kingston - throop avs,106
10032,,N,38,2016,1,1,jay st - metrotech,99
11214,White,Y,17,2016,1,1,25th av d line subway,7
11207,Black,N,16,2016,1,1,coney island-stillwell ave,66
11201,White,N,32,2016,1,1,dekalb ave b q r line,72
11207,Black,N,17,2016,1,1,jay st - metrotech,99
10467,White,Y,29,2016,1,1,marcy ave j m z line,114
11230,Other,N,19,2016,1,1,kings highway b q line,102
,Black,N,32,2016,1,1,nostrand ave 3 line,130
11226,White,N,23,2016,1,1,utica ave and fulton st,150
11208,White,N,20,2016,1,1,euclid av a subway a subway,77
11216,Black,N,25,2016,1,1,nostrand ave and fulton st a c station,131
11206,Black,N,39,2016,1,1,nostrand ave and fulton st a c station,131
11233,,N,18,2016,1,1,fulton st and ralph ave,139
10009,Black,N,29,2016,0,0,jay st - metrotech,99
11212,Black,N,21,2016,0,1,jay st - metrotech,99
11216,Black,N,16,2016,1,1,livonia ave l line,111
10456,Black,N,46,2016,0,0,flushing ave g line station,79
,,N,16,2016,1,1,jay st - metrotech,99
11221,White,N,17,2016,1,1,halsey street j subway,93
11208,Black,N,24,2016,1,1,shepherd ave c line,144
11212,Black,N,20,2016,1,1,chauncey st j subway z subway,57
10457,Black,N,22,2016,0,0,myrtle - willoughby avs g line,118
10456,Black,N,38,2016,1,0,beverley rd q subway,48
,Black,Y,16,2016,1,1,jay st - metrotech,99
10460,Black,N,38,2016,1,1,hoyt-schermerhorn a c g line,98
11231,Black,N,17,2016,1,1,bedford - nostrand avs g line,45
11213,Black,N,25,2016,1,1,nostrand ave 3 line,130
,Black,N,26,2016,1,0,new lots ave l line,125
,Black,N,52,2016,1,0,nevins st 2 3 4 5 lines,123
11238,Black,N,25,2016,1,1,marcy ave j m z line,114
11208,Black,N,21,2016,0,1,myrtle - willoughby avs g line,118
11207,Black,N,22,2016,1,1,junius st 3 line,101
,Black,N,23,2016,1,1,shepherd ave c line,144
11212,Black,N,19,2016,1,1,sutter avenue station l line,147
11207,Black,N,17,2016,1,1,new lots ave l line,125
11205,Black,N,32,2016,1,0,sutter avenue station l line,147
11208,Black,N,36,2016,1,0,shepherd ave c line,144
,Black,N,27,2016,1,0,coney island-stillwell ave,66
11205,Black,N,28,2016,1,1,coney island-stillwell ave,66
11212,Black,N,22,2016,1,1,sutter av - rutland rd 3 line,148
11226,Black,N,60,2016,1,0,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway,68
11233,Black,N,25,2016,1,0,canarsie rockaway pkwy,54
11214,White,N,51,2016,1,0,nevins st 2 3 4 5 lines,123
11206,,N,19,2016,0,1,myrtle - willoughby avs g line,118
10002,Black,N,57,2016,1,0,myrtle av and broadway station,117
11238,Black,N,16,2016,1,1,jay st - metrotech,99
11210,Black,N,36,2016,1,1,clinton - washington avs station,64
11102,White,Y,32,2016,1,1,nassau ave g line,120
11414,White,Y,29,2016,1,0,grant ave a line,91
11223,White,Y,20,2016,1,1,avenue n f subway,32
10455,Black,N,45,2016,1,0,marcy ave j m z line,114
11208,Black,N,36,2016,1,0,bedford - nostrand avs g line,45
11225,White,Y,17,2016,1,1,shepherd ave c line,144
11216,Black,N,57,2016,1,0,euclid av a subway a subway,77
11221,White,N,18,2016,1,1,halsey street j subway,93
10003,White,Y,24,2016,1,1,broadway and lorimer st j m station,112
11207,Black,N,45,2016,1,0,junius st 3 line,101
,White,Y,55,2016,1,1,jay st - metrotech,99
11213,Black,N,43,2016,1,1,flatbush av-brooklyn college station,78
11234,,N,22,2016,1,1,canarsie rockaway pkwy,54
11216,Black,N,19,2016,1,1,kingston - throop avs,106
11416,Other,N,21,2016,1,0,grant ave a line,91
11213,Black,N,24,2016,1,1,grant ave a line,91
10453,Black,N,37,2016,1,0,flushing ave j line m line station,80
11221,Black,N,57,2016,1,0,flushing ave j line m line station,80
10013,White,N,24,2016,1,,broadway and lorimer st j m station,112
11237,White,N,19,2016,1,1,bedford - nostrand avs g line,45
,,N,26,2016,0,0,myrtle - willoughby avs g line,118
11230,White,Y,18,2016,1,0,avenue m subway,31
10032,Black,Y,18,2016,1,1,jay st - metrotech,99
11354,White,Y,42,2016,1,,broadway and lorimer st j m station,112
,White,N,21,2016,1,1,halsey street j subway,93
10474,Black,N,21,2016,1,0,sutter av - rutland rd 3 line,148
11223,White,N,40,2016,1,0,bay parkway n line and 66th st,41
11692,Black,N,21,2016,1,0,sutter avenue station l line,147
11229,Black,N,19,2016,1,1,church ave and nostrand ave,58
10461,Black,Y,24,2016,1,1,marcy ave j m z line,114
11203,Black,N,17,2016,1,1,hoyt st 2 3,97
11205,White,N,18,2016,1,,coney island-stillwell ave,66
10470,Black,N,29,2016,1,1,kingston - throop avs,106
11222,Black,N,31,2016,0,0,bedford ave l station,44
11432,Black,N,52,2016,1,0,clinton - washington avs station,64
11208,Black,N,19,2016,1,1,canarsie rockaway pkwy,54
11213,Black,N,19,2016,1,1,bushwick av-aberdeen st l subway,53
11221,Black,N,47,2016,1,0,halsey street j subway,93
,Black,N,22,2016,1,1,bergen st 2 subway 3 subway,46
11550,Black,N,25,2016,1,1,canarsie rockaway pkwy,54
11694,Black,N,19,2016,1,0,rockaway ave 3 line,140
11206,Black,N,23,2016,1,1,nostrand ave and fulton st a c station,131
11746,Black,N,24,2016,1,1,morgan ave l station,116
11238,Black,N,21,2016,1,0,36 st d subway n subway r subway,9
11581,Black,N,28,2016,1,1,36 st d subway n subway r subway,9
11212,Black,N,25,2016,0,1,jay st - metrotech,99
11208,Black,N,27,2016,1,0,broadway junction station,52
11226,Black,N,21,2016,1,0,livonia ave l line,111
10455,Black,N,39,2016,0,0,nevins st 2 3 4 5 lines,123
,Black,N,31,2016,1,0,canarsie rockaway pkwy,54
,White,N,36,2016,1,0,winthrop street station 2 5 line,156
11236,Black,N,19,2016,1,0,livonia ave l line,111
11238,Black,N,22,2016,1,1,fulton st and ralph ave,139
11213,Black,N,56,2016,1,0,utica ave and eastern parkway,70
11233,Black,N,16,2016,1,1,liberty av c line station,110
11692,Black,N,17,2016,1,1,church ave and nostrand ave,58
11201,Black,N,24,2016,1,1,franklin ave and eastern parkway,84
11224,Black,N,16,2016,1,1,brighton beach b subway q subway,50
11233,Black,N,57,2016,1,1,jay st - metrotech,99
11208,White,Y,41,2016,1,0,kosciuszko st j subway,108
11236,Black,N,30,2016,1,1,e. 105 st l line,75
11212,White,Y,21,2016,1,1,jefferson st l line station,100
,Black,N,27,2016,1,0,coney island-stillwell ave,66
11208,Black,N,18,2016,1,0,euclid av a subway a subway,77
11422,Black,N,25,2016,1,1,graham ave l line,88
11203,White,N,55,2016,0,0,utica ave and eastern parkway,70
11226,Asian or Pacific Islander,N,24,2016,1,1,cortelyou rd q subway,67
,White,N,34,2016,1,0,flushing ave j line m line station,80
10457,White,Y,58,2016,1,0,utica ave and fulton st,150
11205,Black,Y,45,2016,1,1,clinton - washington avs station,64
11211,White,Y,26,2016,1,,marcy ave j m z line,114
11202,Black,N,18,2016,0,1,alabama av j subway,25
11203,White,N,48,2016,1,0,hoyt st 2 3,97
11211,White,N,19,2016,1,1,graham ave l line,88
11207,Black,N,16,2016,0,1,winthrop street station 2 5 line,156
11209,Black,Y,16,2016,1,1,fort hamilton pkwy d line,81
,Black,N,16,2016,0,1,shepherd ave c line,144
11208,Black,Y,57,2016,1,0,grant ave a line,91
,Black,N,40,2016,1,0,myrtle - willoughby avs g line,118
,Black,N,40,2016,1,0,myrtle - willoughby avs g line,118
11233,Black,N,61,2016,1,0,euclid av a subway a subway,77
11236,Black,Y,36,2016,1,1,18th av and 85th st,2
11205,White,N,18,2016,1,1,dekalb ave b q r line,72
,Black,N,16,2016,1,1,sutter av - rutland rd 3 line,148
11203,Black,N,26,2016,1,1,junius st 3 line,101
11221,Black,N,23,2016,1,1,norwood ave j z line,129
11208,Black,N,35,2016,0,1,e. 105 st l line,75
11212,Black,N,28,2016,1,1,flushing ave j line m line station,80
,Black,N,20,2016,1,0,halsey street j subway,93
11226,Black,N,58,2016,1,1,clinton - washington avs station,64
11208,Black,N,16,2016,1,1,747 new lots ave,124
11226,Black,N,29,2016,0,1,parkside av station,134
11232,White,N,21,2016,0,1,jay st - metrotech,99
11226,Black,N,21,2016,1,1,canarsie rockaway pkwy,54
11212,Black,N,27,2016,1,1,sutter av - rutland rd 3 line,148
11236,Black,N,20,2016,1,1,sutter avenue station l line,147
11215,Black,N,45,2016,1,0,flushing ave j line m line station,80
11233,Black,N,53,2016,1,,sutter avenue station l line,147
33606,Black,N,38,2016,1,1,norwood ave j z line,129
11417,White,N,22,2016,1,0,euclid av a subway a subway,77
10452,White,Y,18,2016,1,0,broadway junction station,52
11212,Black,N,53,2016,1,0,hoyt st 2 3,97
11203,Black,N,26,2016,1,1,nevins st 2 3 4 5 lines,123
11207,White,N,33,2016,1,0,kosciuszko st j subway,108
11233,Black,N,53,2016,1,1,sheepshead bay b q line,143
11234,White,N,16,2016,1,1,brighton beach b subway q subway,50
11224,Black,N,43,2016,1,0,coney island-stillwell ave,66
10025,Black,N,20,2016,1,0,nevins st 2 3 4 5 lines,123
11233,Black,N,34,2016,1,,broadway junction station,52
10037,White,N,58,2016,1,0,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway,68
10459,White,N,55,2016,1,0,nevins st 2 3 4 5 lines,123
10459,,N,19,2016,1,1,norwood ave j z line,129
11212,Black,N,21,2016,0,1,flatbush av-brooklyn college station,78
11217,Black,N,22,2016,1,0,high street - brooklyn bridge station,96
10001,White,N,23,2016,1,0,flushing ave j line m line station,80
11206,Black,N,27,2016,1,0,myrtle - willoughby avs g line,118
,Black,N,27,2016,1,0,coney island-stillwell ave,66
10035,Black,N,33,2016,1,1,coney island-stillwell ave,66
11223,White,N,18,2016,1,1,25th av d line subway,7
11208,White,N,57,2016,1,0,norwood ave j z line,129
11236,Black,N,19,2016,1,1,kingston - throop avs,106
11210,Black,N,42,2016,1,0,canarsie rockaway pkwy,54
10027,Black,N,22,2016,0,0,rockaway ave 3 line,140
10033,Black,N,19,2016,1,0,rockaway ave 3 line,140
11213,White,N,20,2016,0,0,junius st 3 line,101
10009,White,Y,19,2016,1,0,bedford ave l station,44
11212,Black,N,53,2016,1,0,rockaway ave 3 line,140
11212,Hispanic,N,29,2016,1,1,rockaway ave 3 line,140
11201,Black,N,20,2016,1,0,nostrand ave and fulton st a c station,131
,Black,N,25,2016,1,1,marcy ave j m z line,114
11206,Black,N,22,2016,1,,livonia ave l line,111
10460,Black,N,24,2016,1,0,euclid av a subway a subway,77
11369,Black,N,22,2016,1,0,shepherd ave c line,144
,White,N,21,2016,0,1,marcy ave j m z line,114
,Black,N,17,2016,1,1,sutter av - rutland rd 3 line,148
,Black,N,32,2016,1,0,atlantic ave barclays center station,27
10019,Black,N,21,2016,1,0,utica ave and eastern parkway,70
10301,White,N,36,2016,1,0,4 av f subway g subway/9 st r subway,10
,White,Y,22,2016,1,1,18th av and 85th st,2
11223,Black,N,40,2016,1,0,bay 50 st d subway,38
,Black,N,17,2016,1,1,coney island-stillwell ave,66
11212,Black,N,18,2016,1,0,sutter avenue station l line,147
,Black,N,33,2016,1,0,nostrand ave and fulton st a c station,131
10027,Black,N,26,2016,0,0,coney island-stillwell ave,66
11224,Black,N,24,2016,1,0,coney island-stillwell ave,66
,Black,N,26,2016,1,,livonia ave l line,111
11212,Black,N,52,2016,1,0,hoyt st 2 3,97
,Black,N,31,2016,1,1,bedford ave l station,44
,Black,N,17,2016,1,1,kingston - throop avs,106
11233,Black,N,20,2016,1,,flatbush av-brooklyn college station,78
10302,,N,34,2016,0,1,eastern pkwy-brooklyn museum 2 subway 3 subway,76
11207,Black,N,23,2016,1,,hoyt-schermerhorn a c g line,98
11216,White,Y,36,2016,1,0,marcy ave j m z line,114
,Black,N,16,2016,1,,sutter avenue station l line,147
11234,White,N,27,2016,1,1,kings highway b q line,102
10035,Black,N,32,2016,1,0,jay st - metrotech,99
11213,White,N,24,2016,1,0,utica ave and eastern parkway,70
11216,Black,N,41,2016,1,0,utica ave and fulton st,150
11413,Black,N,16,2016,1,1,alabama av j subway,25
11213,Black,N,50,2016,1,0,nevins st 2 3 4 5 lines,123
11213,Black,N,22,2016,1,1,nevins st 2 3 4 5 lines,123
11206,White,N,26,2016,1,1,myrtle av and broadway station,117
10308,White,N,19,2016,1,1,kings highway b q line,102
11216,White,Y,47,2016,1,1,bedford - nostrand avs g line,45
10035,White,Y,35,2016,1,0,bedford - nostrand avs g line,45
11213,Black,N,19,2016,1,1,franklin ave and eastern parkway,84
11238,White,N,24,2016,1,1,franklin ave c subway s subway,85
,Black,N,27,2016,1,0,hoyt st 2 3,97
,Black,N,20,2016,0,1,jay st - metrotech,99
,Black,N,37,2016,1,0,flushing ave g line station,79
11205,Black,N,17,2016,1,0,junius st 3 line,101
10472,White,N,17,2016,1,0,canarsie rockaway pkwy,54
11221,Black,N,20,2016,0,1,shepherd ave c line,144
,Black,N,18,2016,1,1,flatbush av-brooklyn college station,78
11232,,N,17,2016,1,,25 st r subway,8
11221,Black,N,25,2016,1,0,halsey street j subway,93
11215,White,Y,64,2016,1,0,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway,68
11235,White,N,40,2016,1,0,sheepshead bay b q line,143
10466,Black,N,22,2016,1,1,flatbush av-brooklyn college station,78
,Black,N,21,2016,1,1,sutter av - rutland rd 3 line,148
11212,Black,N,56,2016,1,0,marcy ave j m z line,114
